189000,180000
,
268500,253000
374000,363000
229000,223000
228000,216000
,
,
,
224900,215000
,
284500,284500
269900,260000
,
234000,230000
247500,208100
274500,267000
,
219500,210000
214000,202000
197000,195000
239000,269000
210000,210000
,
255000,247000
249000,241500
515000,510000
225000,220000
319000,305000
249000,240000
509000,506000
,
280000,275000
,
222000,217000
219000,210000
249000,245000
,
129000,125000
,
,
279000,269000
280000,255000
399000,399000
222500,242000
232000,227000
299500,284000
389000,373000
475000,465000
,
339000,320000
,
379000,367000
,
169000,165000
240000,230000
259000,255000
350000,342500
242000,239000
264500,245000
235000,230000
,
379000,371000
285000,285000
220000,207500
265900,253000
,
219000,207000
,399000
366800,354000
189000,183000
235000,231000
229000,225000
349000,355000
254000,245000
210000,210000
245000,231000
205000,205000
249999,244000
,
229000,227000
,
258000,228000
320000,310500
259000,250000
,
369000,350000
375000,325000
219000,206000
279000,276000
355000,360000
,
,
,
232000,229000
369000,330000
389000,375000
259500,245000
347000,334000
225000,213000
269500,264000
225000,215000
,
237000,224000
,
249500,239500
272000,260000
239000,230000
399000,390000
274000,269500
399000,385000
714000,695000
255000,246000
199000,196000
320000,310000
619000,610000
,
419000,413000
574500,570000
249900,245000
249900,245000
255000,255000
449000,443500
239000,230000
262000,252000
243000,234000
230500,224000
,
589000,
259500,255000
264999,260000
215000,207000
299999,292000
298000,293000
,
197500,189000
340000,335000
249900,227000
183000,168000
,282000
259000,250000
117731,117731
575000,
184000,179000
239000,231000
229000,223000
149900,145000
235000,229000
167000,
235000,223000
210000,205000
149500,
469000,435000
238000,230000
189500,181000
259000,245000
275000,
1275000,1100000
399000,380000
799999,800000
495000,
,
,
299999,295000
,
,
265000,256000
229000,215000
214900,205000
149900,145000
214950,210000
189900,180000
189500,140000
259000,250000
239900,235000
389000,375000
229000,226000
249000,230500
,
,
215000,205000
249900,249000
,
269000,260000
159500,169000
419000,
399000,409000
389000,
,
329000,
489000,
229500,224000
,
369000,
,
445000,445000
229000,
272000,
489000,
295000,322000
489000,
219000,215000
,
399000,393000
499000,468000
389000,371500
489000,469000
505000,492000
399000,395000
415000,400000
357000,355000
419000,395000
379000,379000
339000,317500
539000,517500
275000,269500
529000,517500
299000,285000
440000,438000
,
409000,385000
434000,417500
,
360000,
536000,505000
499000,515000
259000,254000
685000,685000
379000,359000
299000,295000
,
249500,245000
344000,344000
349500,338000
399900,399000
395000,360000
629000,620000
,
439000,415000
739000,739000
,
429000,415000
269000,268000
379000,379000
469000,460000
,
390000,380000
499000,477000
639000,639000
625000,625000
625000,633000
569000,540000
339000,329000
329000,325000
459000,450000
499000,500000
515000,488000
335000,325000
265000,253000
,
,
599000,598500
490000,520000
,
299000,300000
424900,420000
,
299000,290000
299000,290000
279000,262000
,
,
,
579000,570000
345000,334000
545000,517500
,
655000,635000
368000,363000
,
345000,340000
,
,
,
639000,645000
,
,
,
550000,517000
569000,560000
299000,277000
289000,287000
465000,453500
439000,425000
409000,400000
527000,500000
475000,450000
,
485000,475000
,
,
479000,461000
325000,315000
420000,410000
372000,359000
249900,250000
,
425000,400000
189500,185000
129000,122000
,
213000,
249900,249900
148000,140000
171900,
239000,220000
189000,186000
209000,
175000,179000
205500,200750
222000,217000
,170000
,
221900,217000
159900,157000
239950,231000
,
,
,
270000,270000
,
279000,265000
259000,265000
339900,329000
,
,
,
,
,
183800,183500
189000,178000
225900,220000
249900,245000
474900,465000
,
224500,215000
199000,197000
178500,175000
154900,
192500,
122850,122850
224900,224900
214900,
210000,206000
165500,
258000,254000
279000,272000
249000,230000
349000,345000
178500,169000
315000,305000
,
205000,198000
179000,178000
271500,265000
229000,225000
359000,355000
237000,223000
304000,294000
,
,
,
227000,
,
325000,320000
242000,240000
299000,279000
279000,260000
248500,248500
,
210000,210000
,
268500,255000
335000,320000
204000,
232500,240000
278000,271000
93000,107000
214000,
268000,254000
240000,234000
249000,249000
239500,235000
179000,
195000,
271000,268000
239000,240000
224000,
209000,202000
215000,200000
379000,367000
295000,289000
335000,
289000,
219000,211000
267900,260000
249000,239000
,
299900,285000
,
230000,225000
350000,337500
389000,395000
389900,382000
259000,248000
243000,235000
240000,225000
,
219000,205000
189000,
243000,243000
375000,335000
229000,220000
459000,459000
299000,290000
348000,326000
252000,252000
234000,234000
169900,159000
179900,172000
389000,385000
259000,
325000,330000
359000,340000
375000,370000
349000,
239000,239000
414000,400000
237000,227000
264900,256900
,
239900,239000
555000,550000
233000,225500
191000,
325000,307500
385000,
439000,435000
315000,300000
165000,142000
269900,265000
324000,310000
379000,385000
224000,222000
293000,285000
285000,281000
268000,268000
197000,189000
284000,284000
294900,280000
374500,369000
179000,179000
298000,
329000,320000
209000,192000
349000,349000
449000,414000
272000,267000
244000,244000
299000,311000
292000,292000
355000,355000
379000,379000
191000,187000
359000,353000
314000,309000
219000,
278000,260000
519000,
499000,510000
179000,176000
189900,186000
305000,302500
229000,229000
219000,219000
432000,
365000,363000
185000,
339000,341000
289000,284000
309000,307000
350000,355000
198500,190000
319000,319000
229000,229000
319000,
359000,356500
295000,290000
339000,340000
339000,339500
289000,
249000,225000
325000,320000
249000,
335000,326000
329000,
198500,206000
359000,346000
278000,278000
349000,330000
240000,240000
349900,350000
182000,180000
269000,
329000,318000
309000,302000
,
339000,336000
315000,313500
469000,465000
359000,344000
339000,325000
229500,225000
299000,
289000,289000
265000,260000
399000,390000
229000,
270000,265000
249500,235000
295000,295000
384000,375000
424900,412500
295000,295000
279900,290000
378000,388000
289000,285000
309000,305000
347000,310000
399000,378000
455000,460000
349000,349000
336000,322000
290000,285000
385000,380000
449000,437000
219500,213000
241000,234000
369000,350000
145500,145500
330000,325000
320000,320000
264000,258000
249000,235000
395000,387500
285000,270000
318000,322362
,
359000,355000
249000,245000
229000,221000
369000,375000
339000,326500
349000,335000
295000,285000
239900,237000
,
259000,252000
285000,300000
359000,340000
395000,395000
239500,235500
385000,360000
375000,
279000,285000
389000,375000
,
299900,279000
489000,
,
225000,214000
284000,277500
269000,265000
229000,216000
249500,248300
339500,335500
335000,320000
449000,440000
229000,215000
419000,405000
395000,382500
329000,321000
242000,242000
420000,408500
329000,329000
309000,309000
209000,195000
319000,319000
289000,277000
229000,225000
380000,370000
189000,189000
398000,400000
460000,460000
329000,315000
365000,355000
335000,335000
479000,479000
319000,320000
242000,236500
339000,350000
227500,227500
283000,277500
,
259000,257000
360000,318000
279000,260000
379000,374500
445000,450000
309000,295000
399000,380000
,
399000,375000
,
449000,440000
398000,390000
319000,305000
305000,300000
265000,265000
,
,
198000,195000
,
218000,210000
240000,240000
309000,325000
292000,284000
,
380000,370000
265000,260000
,
199000,195000
398000,390000
349000,325000
256000,256000
249000,244000
,
309000,305000
339000,327000
329000,345000
314000,308000
,
295000,285000
364000,355000
350000,340000
,
279000,267500
249000,239000
289000,298000
429000,421000
339000,325000
,
336000,330000
289000,270000
349000,345000
539000,520000
,
349000,349000
319000,310000
359000,350000
346000,335000
,
,
410000,407000
185000,179000
284000,274000
319000,307000
239000,233000
,
235000,225000
225000,217000
,
,
339000,333000
348000,340000
,
299000,282500
179500,174000
307000,295000
189900,174000
349000,335000
284900,277000
399000,399000
374000,387000
209000,204000
418000,411000
315000,310000
399000,395000
338900,330000
256000,249000
489500,475000
409000,418000
305000,299000
629000,613800
525000,505000
205000,193000
368000,364000
299000,299000
314000,300000
265000,264000
379000,373000
359000,350000
365000,350000
249000,239500
285000,270000
369000,359000
369000,340000
225000,249000
325000,305000
284900,280000
315000,295000
,
264000,255000
,
239000,228500
479000,495500
329000,315000
336000,335000
235000,227500
457000,449000
239000,
225000,220000
409000,398000
435000,419000
367000,355000
285000,280000
285000,265000
,
349000,345000
599000,580000
,
320000,305000
380000,380000
294000,282000
,
350000,350000
465000,450000
324000,310000
249500,257000
289000,280000
249000,230000
254000,254000
296900,287000
410000,390500
394500,
,
200000,195000
214900,205000
,
355000,345000
,
,
398000,388000
359000,340000
,
359000,360000
,405000
249000,249000
294900,285000
257900,248000
379000,369500
339000,315000
275000,267500
314000,265000
539000,520000
275000,260000
,
185000,180000
,
369000,369000
269000,269000
465000,460000
,
294000,275000
519500,515000
414000,396000
459000,455000
369900,352700
334000,325000
249900,246000
,
359000,345000
,
264500,262000
239000,232500
265000,270000
264500,262000
,
669000,650000
272500,260000
489000,477500
249000,247000
394000,383000
159000,153000
265000,260000
379000,340000
434000,419000
499000,490000
457000,450000
369000,360000
419000,419000
252000,260000
264900,272900
,
,
288000,287000
225000,220000
,
299999,289000
216500,212000
,
,
339000,335000
324900,312000
176000,176000
156000,150000
,
329000,318000
448000,440000
449000,445000
,
325000,331000
155000,155000
259000,247500
334000,318000
,
419000,425000
190500,185500
405000,407000
269000,269000
269000,265000
254900,250000
519000,500000
423000,417000
349000,344000
329500,329500
499000,482500
266000,263000
264000,260000
,
459000,450000
469000,481000
288000,280000
418000,400000
349000,330000
779000,800000
329000,320000
325000,310500
,
170000,163000
212000,204000
,
297500,289000
329000,320000
249000,245000
599000,580000
310000,287000
349000,324000
,
330000,315000
465000,450000
264000,259000
255000,245000
442000,
,
367500,
,
179000,142000
409500,400000
349900,320000
369000,375000
299000,280000
,
295000,280000
354900,350000
429000,419000
469000,462000
149000,150000
419900,408000
369000,369000
287500,280000
,
,
479000,479000
321400,307000
259000,259000
,
419900,410000
212000,203000
237000,228000
525000,507000
274000,274000
324000,315000
249000,249000
210500,202000
259000,256000
275000,270000
,
539000,535000
,
335000,325000
285000,272000
,
495900,491900
419000,402500
345000,350000
299000,287000
362000,360000
,
328000,309000
399000,390000
369000,362000
379900,382500
309000,298000
215000,205000
189500,165000
309000,309000
419000,416000
449000,442000
,
239000,226000
,
329000,329000
518000,505000
359000,355000
263000,247750
385000,377500
499000,475000
345000,330000
399000,395250
,
229900,220000
,
425000,405000
385000,380000
,
469000,470000
329000,315000
,
379000,379000
,
,
,
329000,320000
479000,460000
,
249000,249000
,
447000,437000
379000,375000
455000,435000
165000,162500
455000,425000
209000,202000
350000,345000
,
360000,350000
348000,356000
,
,
264000,240000
345000,340000
299000,299000
215000,198000
375000,370000
,
374500,350000
256000,248000
289000,286000
436000,431200
259000,247000
425000,425000
249500,230000
259500,
369000,367500
335000,327000
329000,305000
519000,495000
369000,355000
339000,339000
285000,270000
214000,214000
269000,265000
475000,455000
418000,415000
285000,285000
275000,275000
282500,277000
284000,275000
293000,289000
312000,303500
380000,375000
325000,317000
,
285000,282500
329000,325000
625000,625000
,
,
324900,324900
324500,320000
349000,348000
349000,344000
,
429000,410000
369000,355000
225000,208000
285000,275000
,
,
325000,320000
295000,285000
434000,442000
309000,302000
309000,285000
279000,275000
210000,195000
349000,338000
380000,365000
439000,434000
235000,230000
454000,445000
,
245000,238000
280000,270000
385000,375000
264900,267500
440000,425000
453000,440000
412000,402000
370000,360000
365000,350000
539000,549000
145000,142000
235000,227000
230000,215000
439000,435000
374000,370000
299000,290000
329000,304000
349000,345000
365000,360000
440000,420000
310000,303000
339000,329000
,
,
234000,228000
274900,270000
,
725000,705000
325000,320000
224900,214000
,
299000,293000
265000,258000
,
339000,322500
369000,358000
149000,146000
335000,332000
385000,365000
350000,345000
479000,475000
249000,244500
222000,212000
279900,279000
223500,217500
245000,237500
490000,475000
345000,340000
359500,352500
269900,
287000,283000
479000,479000
,
320000,310000
169000,162000
269000,
279000,269000
165000,
250000,235000
,
245000,230000
237000,231000
239000,225000
189500,185000
239000,239000
224000,216000
369500,
199500,187000
349000,320000
155000,160000
219000,214000
204000,196000
349000,
239000,230000
299000,
172000,168000
182000,182000
,
,250000
,
379000,367000
265000,252000
,
245000,245000
339000,335000
219000,215000
282000,276000
283000,283000
319900,283000
239000,225000
239000,
345000,345000
235000,230000
,
139500,139000
289000,277000
299000,290000
,
285000,283000
385000,385000
,
279000,270000
272000,272000
274500,278000
139900,
589000,
295000,295000
219000,219000
235000,227000
,
212000,206000
252000,
339000,
135000,131250
140000,135000
,147000
169000,165000
109900,
149000,135000
164900,160000
159000,157000
164900,160000
149900,149900
169900,165000
174900,168000
127900,124900
175000,165000
174900,
185000,182000
185000,179000
159500,152000
167000,160000
144900,139500
179000,170000
174500,168000
178500,170500
179800,177000
148900,142000
199900,191000
144900,140000
129900,128000
129900,129900
183500,179000
164900,158000
119900,114500
178400,175000
170000,157450
178000,160000
174500,170000
164900,160000
160000,160000
324000,310000
165000,165000
182000,170000
179900,179900
155000,155000
189900,185000
149000,143000
229900,220000
169000,162000
374500,360000
189900,186000
158900,155000
172900,167500
169900,162000
184900,183500
210000,206000
182900,180750
171500,165500
199700,196000
162000,159000
189900,185000
211900,209000
207000,203500
144900,138500
,
219000,205000
169900,160000
189900,183000
131900,127500
193000,188000
218000,215000
158000,155000
187900,175000
,
,
131900,127000
174000,172000
179900,179900
144900,140000
154800,152800
157500,152500
149900,145000
199000,195000
174900,168000
185000,183000
159900,159900
184000,180000
217900,205000
134000,128000
163900,158000
147900,144000
,
182000,172500
206000,205500
,
199900,199000
210000,198000
138500,136000
199999,194000
184900,180000
157900,148000
195000,192000
,
179900,170000
139900,138000
189000,182000
184000,178000
229900,224000
199900,199000
189500,187500
196900,190000
,
179900,175000
157500,150000
172000,169000
178900,178900
174950,172000
184900,180000
184900,178000
187500,185000
185000,172000
145200,140000
,
179900,170000
149900,145000
140000,137000
178500,170000
,
119000,116000
159000,153000
172500,167000
259000,255000
264900,259000
229000,
156000,
147000,142000
164900,155000
199900,192000
245900,239500
222000,216000
149000,
139500,
130000,
168000,160000
189900,182000
189000,189000
175000,175000
199000,182000
195700,188000
189900,181500
185000,180000
169000,157000
169900,160000
156000,148500
163500,160000
155000,145000
194000,183000
187000,185000
209900,205000
180000,175000
235000,232000
189500,182000
229000,217000
235000,235000
169500,164000
224000,217500
,
180000,179000
189900,182000
217500,211000
,
229000,220000
,
,
215000,215000
,
,
216000,214000
208000,198000
,
169900,163500
165000,158000
,
164500,158000
,
249000,245000
155000,151000
,
,
,
194000,194000
249000,239000
165000,162000
190000,184000
192000,186000
129900,
270000,246500
200000,
215000,202000
196000,190500
295000,290000
217000,208000
292500,285000
249900,249900
230000,217500
388000,
215000,210000
,
228000,222000
379000,379000
,
286500,
265000,265000
289000,282000
199000,
220000,210000
399000,
329000,325000
,
259000,241000
285000,
205000,202000
220000,
228000,213000
,
269000,255000
265000,250000
239500,235000
159000,
258900,239500
169000,160000
345000,
220000,205000
229000,222000
213000,208000
,
314000,309000
206000,200000
249000,244000
279000,
279000,267500
309000,288000
339000,330000
369000,366000
227500,223000
187500,178000
259900,249000
384500,374500
310000,
267000,220000
294000,282000
174000,170000
347000,338500
191900,182000
369000,365000
349000,342000
345000,345000
308000,308000
210000,200000
235000,228000
429000,410000
159900,161500
224900,218000
,
219000,216000
289000,285000
209900,205000
267000,280000
199500,185000
359000,
,
165000,
368000,362000
218000,215000
208000,
239900,235000
234000,230000
325000,325000
249000,239000
309000,309000
245000,234000
392000,380000
249000,249000
198500,198500
265500,265500
499000,455000
254900,249000
371000,353000
249000,240000
292500,290000
235000,230000
192000,190000
225000,225000
267500,259000
199500,196500
299000,290000
259000,255000
439000,410000
299000,300000
369999,360000
239000,229000
329000,316000
259900,246000
359000,360100
227000,227000
449000,440000
269000,
,
179000,168000
235000,225000
315000,
359000,345000
209000,204000
239000,225000
335000,330000
249000,241000
385000,370000
324900,322500
349000,341000
172000,172000
329000,325000
259500,248000
259900,256000
238000,232000
319000,315000
290000,283500
469000,455000
242000,235000
434000,430000
229000,229000
298500,290000
289000,282500
284000,284000
364000,347500
249000,236000
209000,196000
269000,250000
239500,229000
255000,240000
439000,439000
299000,299000
,
399900,395000
349000,340000
358000,348000
239000,239000
298500,282500
,
199000,199000
155000,145000
298000,285000
409000,388500
239900,227000
,
153000,150000
264900,261000
299000,285000
215000,
195000,187000
295000,280000
235000,232000
194000,180000
,
265000,262000
249900,249500
299000,295000
376900,379000
409000,393000
469000,454000
289000,281000
159000,159000
250000,250000
349000,347000
289000,283000
,
,
339500,327000
274500,265000
349000,347000
219900,212000
249000,244000
198900,194000
,
,
295000,295000
,
299999,292000
379000,367000
259000,250000
199900,199900
349000,345000
319000,305000
,
365000,355000
269900,260000
296000,296000
182000,172000
389000,375000
235000,225000
395000,390000
319000,315000
287000,291500
399000,395000
,
194000,194000
489000,480000
264000,260000
347000,347000
369000,358000
229900,223000
349000,337000
338000,324000
217500,214000
249500,242000
,
265000,257000
289900,280500
399000,387000
299500,299500
315000,318000
235000,231000
259000,245000
209000,198000
238000,236000
354000,340000
398000,388000
249000,239500
229999,216000
359000,355000
324900,320000
189000,180000
403000,393000
374000,365000
398000,385000
308000,308000
280000,260000
,
158000,
271000,265000
,
,
272000,270000
345000,340000
274000,267000
,
289000,277000
195000,182000
265000,252000
,275000
390000,380000
279900,264000
345000,340000
315500,312000
300000,295000
259500,255000
296000,289000
285000,285000
315000,315000
259000,255000
239000,225000
169000,160000
,
245000,228000
339000,330000
,
249000,240000
379000,373000
,
269000,260000
237900,233000
259000,249500
255000,255000
474000,458500
229000,220000
236000,236000
184900,180500
,
,
,
,
292000,285000
249900,236000
219000,213000
239000,223000
259000,252000
,
,
272500,259250
208000,200000
369000,362500
435000,425000
315000,310000
385000,385000
,
349000,349000
,
339000,330000
200000,200000
315000,307000
209000,195000
395000,385000
359000,355000
,
370000,365000
,
319000,315000
365000,352000
218000,215000
,
225000,220000
295000,280000
308000,300000
285000,269000
275000,270000
255900,262500
315000,305000
299000,300000
245000,235000
249900,239500
249000,239000
223900,223900
264000,255000
309000,292000
199000,197000
175000,170000
210000,195000
259900,252000
365000,363000
340000,335000
,
,
278500,272000
415000,405000
399000,385000
,
265000,258000
319900,
324000,315000
357000,342000
274900,268500
197500,194000
305000,290000
324995,312000
405000,395000
239000,240000
285000,282000
242000,237500
249000,252000
,
289000,275000
245000,237500
271500,265000
201900,198000
169500,165000
,
315000,307000
249500,245000
325000,315000
439000,430000
429000,390000
169000,190000
269000,263000
265000,270000
339500,339500
,
,
244000,238000
329000,315000
279000,275000
,
319500,319500
236500,236500
275000,279250
169500,165000
319000,310000
218000,213000
419000,400000
159000,157000
312000,310000
325000,331000
357000,352000
,
517700,510000
305000,295000
289900,285000
559000,552000
,
274000,270000
225000,211500
489000,480000
289000,280000
,
229000,215000
,
,
445000,430000
323000,316000
264500,257250
,
,
387000,380000
239900,228000
321000,
,
434500,434500
299000,292500
274000,262000
194900,184000
,
232000,228000
249900,245000
209000,203500
235000,272000
309900,305000
275000,270000
274000,272000
,
399000,395000
325000,315000
324900,320000
262000,254000
394000,386000
237500,234400
275000,275000
212000,212000
289000,289000
249900,249900
264500,264500
289000,275000
349900,349900
,
249000,249000
329000,340000
262500,260000
,
287500,285000
397000,397000
400000,390000
199900,192000
269900,262000
,
375000,365000
374000,363000
325000,300000
319900,319000
194000,193000
,
,
257000,230000
228000,218500
275000,268000
315000,300000
332500,332500
272000,265000
,
498500,480000
285000,275000
449000,442500
299000,292000
275000,275000
259900,242500
329900,323000
185400,183000
274000,267000
,
499900,485000
279000,255000
474000,470000
509000,505000
247900,240000
,
195000,190000
263000,263000
287000,280000
286900,281000
349900,335000
,
337500,327000
330000,323000
296000,293000
,
324900,335000
,
,
219900,215000
269000,265000
324000,316500
,
249000,243500
248000,242000
419000,410000
,
319000,319000
364000,350000
324000,310000
265000,265000
314900,311000
503000,493000
374500,372000
320000,312000
279000,272000
255000,245000
239000,239000
235700,229000
339000,329000
,
449000,453000
249900,250000
250000,245000
,
292000,282000
229000,220000
224900,198000
239000,236500
,
275000,272000
349900,352700
,
312500,300000
355000,347000
379000,373000
248900,240000
439900,427500
,
346900,326500
255000,255000
246000,240000
,
209000,209000
304900,297000
296000,290000
394900,385000
275000,268000
,
289000,284000
454000,447500
,
335000,331500
349900,349000
179900,179000
,
239000,239000
379000,370000
,180000
278500,274000
174000,
272000,269000
349000,
199000,
425000,425000
419500,419500
187500,182500
,
239000,239000
379000,365000
,
,
239000,234500
,
299000,285000
299000,286000
,
,
435000,425000
220000,217500
248000,248000
345500,325000
,
417000,400000
,
249000,242500
269500,267500
,
370000,365000
,
239500,233500
390000,360000
320000,306000
,
305000,300000
165000,160000
320000,317500
272000,265000
323000,324000
308000,300000
329000,305000
400000,390000
314900,300000
,
399000,395000
249900,242500
389000,380000
270000,260000
244900,241000
,
,
,
,
290000,267000
369000,348000
395000,385000
212500,209000
409500,392999
285000,280000
,
284900,265000
227900,231500
359000,335000
299000,295000
345000,335000
249500,247000
399000,389000
275000,260000
284000,283000
329000,322000
359000,340000
372900,365000
259000,255000
230000,220000
375000,366500
220000,218000
241000,233000
254000,242000
309000,297000
479000,487000
266900,264000
197000,187500
325000,320000
,
359000,350000
459000,446000
360000,336000
224900,221000
198000,195000
299000,277000
270000,260000
369000,358000
282000,269000
265500,255000
323888,315000
179000,
329000,311000
424000,424000
,
267500,262000
195000,
284000,282000
339000,330500
334500,307500
212000,200000
304900,295000
338900,330000
265000,250000
309000,305000
199500,194000
345000,335000
345000,347000
257500,253000
367500,355000
265000,266000
435000,414000
235000,236000
267000,263000
,
248000,248000
195000,183000
335000,318000
173500,169000
275000,268000
405000,385000
283500,299000
319000,314000
339000,325000
273500,270000
410000,405000
389900,381500
218000,206500
342000,333000
274900,267000
307500,298000
275000,255000
429000,421000
179000,169000
375000,360000
765000,735000
349900,352000
339000,327500
314500,310000
325000,315000
550000,540000
349000,344000
275000,265000
345000,355000
402900,386000
327500,327500
222000,208000
282400,275000
217000,211500
265000,261000
315000,315000
312000,305000
190000,185000
334900,325000
269900,269900
509000,500000
398000,393000
173000,315000
219000,219000
423000,420000
209000,209000
235000,227000
259000,255000
224000,221000
189000,179000
169000,
209000,205000
355000,350000
339000,339000
249000,237000
174000,174000
249000,242000
345000,330000
195900,
238000,228000
219900,215000
174000,169000
,
226000,217000
274900,264000
229000,225000
294000,
316000,
144500,90000
249000,240000
239000,234000
239000,230000
195000,190000
309000,
279000,271500
194500,190500
398000,
249500,245500
319000,
295000,283000
289000,289000
,
215000,212500
268000,265000
228000,215000
269000,265000
209000,204000
299000,292000
195000,
329900,
220000,210000
139000,122500
290000,400700
269000,265000
235000,237000
225000,225000
215000,209000
179500,180000
,
,
275000,310000
222500,216000
230000,229000
204000,200000
,
,
157500,154000
259000,259000
340000,327000
184000,177000
195900,185000
,
309000,306000
269000,260000
137000,
359900,352000
278000,270000
195000,
299900,300000
165000,
399900,393000
175000,165000
237500,
209000,203000
236000,
279000,270000
274500,271000
245000,
210000,221000
329000,325000
277000,266000
239000,237500
239900,234000
299900,280000
368000,350000
208900,205000
244900,
279000,275000
309000,298000
339000,339000
349500,340000
318000,310000
199750,190000
,
250000,240000
349900,333000
299000,285000
222000,220000
275000,260000
245000,235000
245000,237000
175000,168000
334000,312000
285000,266000
328900,317500
259900,255000
348900,348000
215000,200000
,
149000,145000
244500,230000
289000,270000
156000,153000
332000,330000
,
259000,250000
269000,
,
227995,220000
355000,350000
,
286900,275000
345000,334000
354500,342500
339000,330000
242500,232000
235000,232000
249000,242000
,
189000,177000
329000,320000
245000,235000
,
365500,359000
315000,302000
295000,285000
,
,
224500,208000
236000,220000
185000,169500
388500,379000
199900,190000
239900,232000
324000,315000
215000,203000
210000,205000
,
,
204800,198000
,
259900,245700
264000,254000
227500,218000
434000,428500
,
,
,
299900,297000
262000,260000
,
324000,307500
329500,319500
236900,225000
460000,428000
224900,215000
345000,328000
186900,181000
319000,305000
233500,225000
,
299900,285000
299000,283000
215000,210000
429000,380000
,
228000,220000
387000,375000
,
189900,187000
142000,141000
145000,140000
159900,156000
187800,
309000,297000
,
274500,267000
278000,
278000,268000
199000,188000
269000,244000
,
289000,283000
259100,250000
199900,197000
185000,179200
189500,177500
369000,350000
329000,301000
219000,236500
249000,244000
339000,347500
279900,275000
399000,389000
205000,200000
185000,180000
,
287000,282000
235000,242000
289000,285000
,
323000,323000
,
249000,247000
239900,235000
299900,305000
,
249000,239000
219000,210000
179000,166500
275000,266000
250000,235000
260000,255000
,
309500,309500
245000,233000
239000,235000
294000,276500
168500,168000
224900,220000
145000,145000
263000,257000
254500,246500
209000,200000
289000,283000
182000,178000
170000,165000
287500,280000
155000,
179900,175000
215000,
254000,250000
179000,
,
205000,195000
289000,
249000,249000
249900,243000
174900,170000
229000,217000
258500,250000
250000,235000
199900,
439000,423000
189500,180000
231000,226000
199900,190000
209000,210000
209000,200000
334900,
243000,251000
260000,260000
289000,287000
284000,282000
275000,275000
215000,210000
189500,185000
218250,217250
399000,386000
224000,224000
278000,266000
258000,253000
,
267500,265000
469000,455000
145000,132000
259000,265500
419000,405000
160000,156000
224000,213000
349000,340000
319000,309000
264900,261500
324000,320000
244500,238000
189900,180000
229000,229000
324000,324000
355000,346500
188800,180000
209000,200000
196000,196000
258000,243000
289000,275000
159900,180500
279000,300000
239000,232000
210000,212000
299900,287500
175000,174000
227000,223500
309000,305000
172000,170000
257500,253000
259900,259900
249000,245000
234000,230000
189900,189000
218000,218000
245000,243000
264900,255000
259900,258000
229000,225000
349000,349000
,
272000,272000
309000,289500
243900,237500
209500,204000
234900,216000
,
339000,334000
359000,344000
275000,270000
135000,135000
224900,221000
249000,243000
189000,184400
367000,350000
198000,190000
355000,350000
269000,264000
,
324000,323200
203000,200000
193000,189000
,
,
265000,259000
349500,355000
249900,248500
219900,210000
319000,310000
,
219500,218000
,
197000,190000
167000,164000
224000,215000
286000,281000
199000,190000
192000,192000
279000,270000
184999,180000
209000,195000
,
239000,239000
224900,216000
189000,184000
,
184000,181000
239000,235000
,
,
260000,254000
379000,373000
,
363000,357000
224900,215000
259000,250000
335000,320000
369000,369000
259500,250750
,
325000,318000
315000,309000
289900,290000
323500,315000
325000,320000
269000,255000
350000,340000
323000,313000
250000,243000
474900,440000
,
,
237000,235000
,
205000,202000
,
340000,335000
,
,
147500,147500
360000,352500
299000,290000
,
205000,200000
349000,344000
210000,198000
,
244000,238500
225000,220000
279000,273000
155000,155000
264000,262000
346900,340000
,
313000,305000
,
249000,250000
338000,326000
,
218000,213000
198500,196000
268500,260000
319000,319000
220000,210000
229000,225000
429000,420000
338000,325000
229000,229000
259000,250000
275000,275000
275000,275000
210000,203000
219000,214000
229000,215000
289900,283000
274500,274500
189499,189000
,
237000,232000
,
,
,
,
289500,293000
295000,295000
159000,152000
249000,220000
189000,189000
169000,
229000,224000
155000,155000
229000,223000
195000,191000
169900,155000
219000,
249000,249000
179000,175500
249900,241000
255000,247500
185500,185500
224000,218000
204500,204500
165000,155000
313500,
205000,200000
,
,
,
162000,161000
219000,
200000,195000
209900,205000
229000,
235000,
143000,138000
219000,237500
,
249500,242500
449000,439000
365000,345000
169000,164000
299000,295000
220000,215000
182500,170000
138000,135000
289000,280000
278500,
267500,253500
249900,231500
257000,250000
270000,268000
,
220000,205000
265000,255000
,
,
345000,325000
287000,277000
242000,232000
289000,282500
274000,277000
239000,
239900,235000
248000,246000
189000,178000
264000,258000
185000,175000
149900,
205000,201500
262000,266000
359000,333000
215000,211500
259000,249000
370000,370000
359000,354000
,
199000,199000
254500,242000
364000,364000
389900,379500
144000,144000
249000,249000
,
236000,232000
299000,293500
229000,227000
169000,163000
259000,257000
335000,331000
242000,240000
,
388000,
284000,276000
,
319000,305000
212000,211000
263000,262000
366000,358000
205000,198000
255000,256000
288000,288000
209000,195000
219900,210000
285000,275000
199900,196000
295000,285000
359000,362000
299000,289000
374500,363000
499900,508000
,
399999,395000
339000,310000
375000,361000
,
210000,207000
319000,317500
319000,292000
274000,261200
359000,355000
172000,155000
310000,310000
215000,210000
199900,200000
379000,362500
209000,204000
399000,383000
239000,229900
188000,188000
309000,291000
,
219000,215000
,
,
255000,245000
402000,397000
289000,271000
239000,230000
260000,252500
309000,304000
125000,118000
299000,292000
209000,201000
264000,248000
399000,430000
