MlsNumber,Lat,Lng,City,BuyPrice,ConstructionYear,GenreCode,CatgCode,WalkScore,NbPieces,NbChambres,NbSallesEaux,NbSallesBains,NbFoyerPoele,NbEquipements,NbGarages,NbStationnements,NbPiscines,NbBordEaux,NbAnimals,NbCultures,IsNewPrice,IsNew,RevenuBrutPotentiel
24373700,45.51974,-73.554273,Ville-Marie (Montr̩al),239900,1987,AP,COP,98,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
24384638,45.521167,-73.553574,Ville-Marie (Montr̩al),1199000,1880,4X,PPR,98,7,4,0,2,1,0,0,1,0,0,0,0,0,0,0
24392636,45.50208371,-73.56315084,Ville-Marie (Montr̩al),598900,2014,AP,COP,98,4,2,0,2,0,0,2,1,3,0,0,0,0,0,0
24398284,45.50460877,-73.56655512,Ville-Marie (Montr̩al),269000,2010,AP,COP,100,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
24400684,45.491955,-73.587303,Ville-Marie (Montr̩al),1080000,1989,AP,COP,98,6,3,1,2,0,0,1,1,3,0,0,0,0,0,0
24403303,45.50086988,-73.55652816,Ville-Marie (Montr̩al),639000,1870,C,PCI,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24414461,45.504651,-73.566274,Ville-Marie (Montr̩al),218000,2009,LS,COP,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24417378,45.49563809,-73.57609391,Ville-Marie (Montr̩al),338405,,AP,COP,99,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
24482049,45.53382999,-73.56148124,Ville-Marie (Montr̩al),199000,1925,AP,COP,88,4,2,0,1,0,0,0,0,0,0,0,0,0,0,24432
24491353,45.5116852,-73.55000138,Ville-Marie (Montr̩al),690000,2007,AP,COP,95,8,2,0,2,0,0,3,1,3,0,0,0,0,0,0
24491596,45.51254229,-73.5687983,Ville-Marie (Montr̩al),377527,,AP,COP,98,5,2,0,1,0,0,0,0,0,0,0,0,0,0,15900
24495318,45.51148703,-73.55163221,Ville-Marie (Montr̩al),579000,,AP,COP,97,6,3,0,3,1,0,0,0,0,0,0,0,0,0,0
24511856,45.495148,-73.591603,Ville-Marie (Montr̩al),2590000,1909,ME,UNI,79,21,5,2,3,1,0,5,2,0,0,0,0,0,0,0
24512331,45.51575289,-73.55578,Ville-Marie (Montr̩al),320000,1995,AP,COP,99,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
24517825,45.495311,-73.544563,Ville-Marie (Montr̩al),495000,1989,AP,COP,12,5,1,1,1,0,0,0,1,4,1,0,0,0,0,0
24520232,45.494388,-73.583649,Ville-Marie (Montr̩al),1230000,,AP,COP,97,10,2,1,2,0,0,3,1,3,0,0,0,0,0,0
24525527,45.52551186,-73.55015797,Ville-Marie (Montr̩al),331000,,AP,COP,94,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
24528329,45.5256955,-73.5502958,Ville-Marie (Montr̩al),215000,2014,AP,COP,89,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24541771,45.49353112,-73.56633774,Ville-Marie (Montr̩al),439000,1990,AP,COP,96,7,2,0,1,0,0,2,1,0,0,0,0,0,0,0
24548478,45.500979,-73.574836,Ville-Marie (Montr̩al),725000,2006,AP,COP,100,5,2,0,2,0,0,1,1,3,0,0,0,0,0,0
24562566,45.49313083,-73.59986703,Ville-Marie (Montr̩al),3495000,1953,ME,UNI,57,14,3,1,3,1,0,3,2,0,0,0,0,0,0,0
24600585,45.505135,-73.555529,Ville-Marie (Montr̩al),550000,1990,AP,COP,99,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0
24607211,45.49263041,-73.57531071,Ville-Marie (Montr̩al),339000,1987,AP,COP,96,3,1,0,1,0,0,0,0,2,0,0,0,0,1,0
24622898,45.53775769,-73.55709524,Ville-Marie (Montr̩al),218000,1910,PP,UNI,86,5,2,0,1,1,0,0,2,0,0,0,0,0,0,0
24631312,45.50723227,-73.57064769,Ville-Marie (Montr̩al),246900,,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,35820
24638361,45.495732,-73.574667,Ville-Marie (Montr̩al),314999,,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24638818,45.49573,-73.593384,Ville-Marie (Montr̩al),647000,1931,AP,COP,72,6,1,0,1,1,0,3,1,0,0,0,0,0,0,0
24639012,45.502883,-73.568832,Ville-Marie (Montr̩al),634777,2013,AP,COP,100,5,2,0,2,0,0,3,1,5,0,0,0,0,0,41473
24647203,45.51030813,-73.55248623,Ville-Marie (Montr̩al),479000,1988,AP,COP,98,5,2,0,2,0,0,1,1,0,0,0,0,0,0,0
24660380,45.52643212,-73.54997393,Ville-Marie (Montr̩al),296000,2012,AP,COP,94,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
24660755,45.50447838,-73.56299937,Ville-Marie (Montr̩al),570000,1916,LS,COP,99,4,0,0,1,0,0,0,0,0,0,0,0,0,0,314760
24661925,45.5023891,-73.55792641,Ville-Marie (Montr̩al),319900,1885,LS,COP,100,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24686648,45.495732,-73.574667,Ville-Marie (Montr̩al),243867,,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24704436,45.514267,-73.551386,Ville-Marie (Montr̩al),672000,2003,AP,COP,87,6,3,1,2,1,0,3,1,0,0,0,0,0,0,0
24722468,45.49913739,-73.55687451,Ville-Marie (Montr̩al),239900,2008,AP,COP,99,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0
24725920,45.502883,-73.568832,Ville-Marie (Montr̩al),995000,2013,AP,COP,100,7,2,0,2,0,0,2,1,3,0,0,0,0,0,0
24738011,45.51309019,-73.54974991,Ville-Marie (Montr̩al),365491,,AP,COP,92,6,2,1,1,0,0,0,0,0,0,0,0,0,0,36120
24760695,45.5257857,-73.55027434,Ville-Marie (Montr̩al),240000,2014,AP,COP,94,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24801920,45.49884235,-73.58216643,Ville-Marie (Montr̩al),349000,1979,AP,COP,92,5,3,0,2,0,0,2,1,0,0,0,0,0,0,20940
24803372,45.51748909,-73.55750084,Ville-Marie (Montr̩al),346000,1926,AP,COP,99,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0
24807084,45.501374,-73.579978,Ville-Marie (Montr̩al),599000,1958,AP,COP,98,6,3,0,2,0,0,2,1,3,0,0,0,0,0,35760
24814603,45.50282615,-73.56830564,Ville-Marie (Montr̩al),369000,2013,LS,COP,100,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0
24838628,45.49307342,-73.56522215,Ville-Marie (Montr̩al),495000,1993,AP,COP,90,5,2,0,2,1,0,3,1,0,0,0,0,0,0,0
24863774,45.51454598,-73.55693812,Ville-Marie (Montr̩al),289000,2010,AP,COP,99,5,1,0,1,0,0,3,1,1,0,0,0,0,0,19500
24864204,45.49817453,-73.5802748,Ville-Marie (Montr̩al),1999000,1966,AP,COP,98,7,2,1,2,0,0,1,1,0,0,0,0,0,0,0
24865681,45.521826,-73.561928,Ville-Marie (Montr̩al),25000,1900,VE,PCI,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24884937,45.52580073,-73.55031725,Ville-Marie (Montr̩al),231000,2014,AP,COP,94,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24895589,45.4989,-73.553483,Ville-Marie (Montr̩al),599000,2003,AP,COP,98,9,2,0,2,0,0,1,1,0,0,0,0,0,0,0
24904223,45.52186417,-73.55702877,Ville-Marie (Montr̩al),325000,,AP,COP,97,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24916744,45.52557197,-73.55757481,Ville-Marie (Montr̩al),279000,1987,AP,COP,94,5,2,0,1,2,0,5,1,0,0,0,0,0,0,0
24920454,45.49969963,-73.57910872,Ville-Marie (Montr̩al),860000,1926,AP,COP,98,7,3,0,2,1,0,1,1,0,0,0,0,0,0,0
24943308,45.495732,-73.574667,Ville-Marie (Montr̩al),263568,,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24944503,45.51917,-73.559414,Ville-Marie (Montr̩al),580000,1989,ME,UNI,98,9,3,1,1,0,0,2,1,0,0,0,0,0,0,0
24946008,45.518197,-73.565062,Ville-Marie (Montr̩al),424000,1900,AP,COP,99,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0
24948409,45.493956,-73.584033,Ville-Marie (Montr̩al),689000,,AP,COP,99,8,2,0,2,0,0,3,1,3,0,0,0,0,0,0
24969600,45.51113302,-73.55022512,Ville-Marie (Montr̩al),599000,2014,AP,COP,95,5,2,0,2,0,0,3,1,0,0,0,0,0,0,0
24970566,45.50709881,-73.56893778,Ville-Marie (Montr̩al),524900,2010,AP,COP,100,6,2,1,1,0,0,0,1,3,0,0,0,0,0,0
24971188,45.49999939,-73.57556787,Ville-Marie (Montr̩al),1150000,2006,AP,COP,100,5,2,0,2,0,0,2,1,0,0,0,0,0,0,0
24975489,45.50652,-73.570499,Ville-Marie (Montr̩al),424000,2007,AP,COP,99,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24988889,45.50063,-73.557796,Ville-Marie (Montr̩al),689000,,AP,COP,99,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
24989712,45.506759,-73.56915,Ville-Marie (Montr̩al),569000,2010,AP,COP,100,5,2,0,1,0,0,0,1,1,0,0,0,0,0,0
25015362,45.50063468,-73.55484746,Ville-Marie (Montr̩al),509000,1885,AP,COP,99,5,2,1,2,1,0,0,0,0,0,0,0,0,0,0
25036529,45.52889283,-73.54938615,Ville-Marie (Montr̩al),499000,1910,AP,COP,91,11,5,0,2,0,0,0,0,0,0,0,0,0,0,0
25066468,45.49078023,-73.57966661,Ville-Marie (Montr̩al),258973,2013,AP,COP,98,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25072934,45.5258308,-73.55031725,Ville-Marie (Montr̩al),262000,2014,AP,COP,94,4,1,0,1,0,0,0,0,0,0,0,0,0,0,28800
25078377,45.516578,-73.549949,Ville-Marie (Montr̩al),259000,2010,AP,COP,82,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0
25085383,45.51558159,-73.55385026,Ville-Marie (Montr̩al),184000,2014,AP,COP,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25106580,45.49414173,-73.56680663,Ville-Marie (Montr̩al),389000,2007,AP,COP,95,4,2,0,1,0,0,2,1,2,0,0,0,0,0,0
25112435,45.49843626,-73.55335951,Ville-Marie (Montr̩al),314000,,LS,COP,96,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0
25123541,45.52550517,-73.55774305,Ville-Marie (Montr̩al),299000,1988,AP,COP,94,7,2,0,1,1,0,4,1,0,0,0,0,0,0,0
25123597,45.50272283,-73.5688771,Ville-Marie (Montr̩al),2375145,2013,AP,COP,100,7,2,1,2,1,0,2,1,3,0,0,0,0,0,0
25150469,45.491118,-73.582804,Ville-Marie (Montr̩al),575000,2013,AP,COP,99,6,2,0,1,0,0,3,1,2,0,0,0,0,0,0
25151080,45.5161074,-73.56529847,Ville-Marie (Montr̩al),170000,,VE,PCI,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25151557,45.49201683,-73.58694325,Ville-Marie (Montr̩al),399000,1911,AP,COP,98,6,1,1,1,0,0,2,1,0,0,0,0,0,0,0
25155236,45.49784968,-73.58107209,Ville-Marie (Montr̩al),749000,1907,AP,COP,98,7,3,1,2,0,0,1,1,0,0,0,0,0,0,0
25163335,45.49855658,-73.58361483,Ville-Marie (Montr̩al),299000,1975,AP,COP,94,3,2,0,1,0,0,0,0,3,0,0,0,0,0,0
25166085,45.497528,-73.585799,Ville-Marie (Montr̩al),522750,,AP,COP,92,5,3,0,1,0,0,2,1,0,0,0,0,0,0,0
25181559,45.49969962,-73.57575868,Ville-Marie (Montr̩al),925000,2006,AP,COP,100,5,2,0,2,0,0,2,1,0,0,0,0,0,0,0
25189939,45.52647721,-73.54990956,Ville-Marie (Montr̩al),230000,2012,LS,COP,94,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25200116,45.49197046,-73.56575154,Ville-Marie (Montr̩al),479000,1984,AP,COP,94,8,3,0,1,1,0,2,1,0,0,0,0,0,0,0
25200549,45.495732,-73.574667,Ville-Marie (Montr̩al),309999,,AP,COP,99,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25216672,45.52558702,-73.55022234,Ville-Marie (Montr̩al),258500,,AP,COP,94,5,2,0,1,0,0,0,0,0,0,0,0,0,0,17400
25225163,45.49563809,-73.57615829,Ville-Marie (Montr̩al),338405,,AP,COP,99,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25225406,45.52182093,-73.56096583,Ville-Marie (Montr̩al),455000,2013,AP,COP,97,6,2,0,1,0,0,2,1,0,0,0,0,0,0,0
25234125,45.49505593,-73.56545235,Ville-Marie (Montr̩al),349000,2007,AP,COP,96,4,2,0,1,0,0,0,0,4,0,0,0,0,0,0
25250005,45.49270627,-73.57600321,Ville-Marie (Montr̩al),580000,2004,AP,COP,98,6,2,0,2,0,0,1,1,0,0,0,0,0,0,0
25252296,45.53745338,-73.54963837,Ville-Marie (Montr̩al),294000,2012,AP,COP,90,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0
25262312,45.49437895,-73.56695597,Ville-Marie (Montr̩al),369000,2007,AP,COP,96,7,2,0,2,0,0,3,1,2,0,0,0,0,0,0
25265046,45.499976,-73.578336,Ville-Marie (Montr̩al),649000,1925,AP,COP,99,6,3,0,2,1,0,0,1,0,0,0,0,0,0,0
25269480,45.51341369,-73.55691036,Ville-Marie (Montr̩al),79000,2012,VE,PCI,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25275099,45.50008398,-73.55567104,Ville-Marie (Montr̩al),265500,1870,AP,COP,98,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25279125,45.49852612,-73.55404249,Ville-Marie (Montr̩al),357000,1998,AP,COP,96,4,1,0,1,0,0,1,1,1,0,0,0,0,0,0
25289470,45.508741,-73.561474,Ville-Marie (Montr̩al),499000,2005,AP,COP,99,9,2,0,2,0,0,0,1,0,0,0,0,0,0,0
25290656,45.49450666,-73.59270783,Ville-Marie (Montr̩al),1329000,1930,ME,UNI,72,15,5,1,3,1,0,3,2,0,0,0,0,0,0,0
25298890,45.5027155,-73.58384087,Ville-Marie (Montr̩al),1600000,,AP,COP,80,5,2,0,2,0,0,1,1,0,0,0,0,0,0,0
25312961,45.511653,-73.560539,Ville-Marie (Montr̩al),384900,,AP,COP,98,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0
25319797,45.50009218,-73.54375002,Ville-Marie (Montr̩al),719000,1967,AP,COP,16,8,4,0,2,0,0,2,2,0,1,0,0,0,0,0
25323161,45.510059,-73.561856,Ville-Marie (Montr̩al),219000,2006,AP,COP,99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25340567,45.51116291,-73.56135409,Ville-Marie (Montr̩al),354900,2013,AP,COP,98,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0
25355509,45.49530403,-73.57442379,Ville-Marie (Montr̩al),414458,,AP,COP,99,5,2,0,1,0,0,0,0,4,0,0,0,0,0,0
25355572,45.50285989,-73.56295645,Ville-Marie (Montr̩al),479900,2006,AP,COP,98,4,2,1,1,1,0,0,0,0,0,0,0,0,0,30480
25357572,45.50310059,-73.55926005,Ville-Marie (Montr̩al),2398000,,AP,COP,100,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0
25373089,45.50299329,-73.56850863,Ville-Marie (Montr̩al),639000,2013,AP,COP,100,5,2,0,2,0,0,2,1,1,0,0,0,0,0,0
25373614,45.49568322,-73.57617974,Ville-Marie (Montr̩al),241100,,AP,COP,99,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25389323,45.53607706,-73.56048346,Ville-Marie (Montr̩al),385000,1910,PP,UNI,85,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
25392329,45.49267417,-73.56904234,Ville-Marie (Montr̩al),629000,2013,AP,COP,93,8,3,0,3,0,0,3,1,0,0,0,0,0,0,0
25400121,45.50267741,-73.56800474,Ville-Marie (Montr̩al),995000,2013,AP,COP,100,5,2,0,2,0,0,0,1,4,0,0,0,0,0,0
25400811,45.52325103,-73.56169717,Ville-Marie (Montr̩al),469000,1995,AP,COP,96,6,3,0,1,0,0,1,1,0,0,0,0,0,0,0
25424050,45.492904,-73.575725,Ville-Marie (Montr̩al),799000,2004,AP,COP,98,6,3,0,2,0,0,2,1,0,0,0,0,0,0,0
25437639,45.523828,-73.559373,Ville-Marie (Montr̩al),149500,,AP,COP,96,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25437821,45.504651,-73.566274,Ville-Marie (Montr̩al),295000,2011,AP,COP,100,3,0,0,1,0,0,1,1,3,0,0,0,0,0,0
25438059,45.52224138,-73.54827225,Ville-Marie (Montr̩al),685000,,ME,UNI,87,11,4,0,3,0,0,0,2,0,0,0,0,0,0,0
25451377,45.51428796,-73.55695099,Ville-Marie (Montr̩al),349000,2010,AP,COP,99,4,2,0,2,0,0,0,0,3,0,0,0,0,0,0
25455692,45.499689,-73.576308,Ville-Marie (Montr̩al),2457055,2006,AP,COP,100,10,3,1,2,0,0,2,1,5,0,0,0,0,0,0
25457297,45.491408,-73.577331,Ville-Marie (Montr̩al),256900,2005,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25468089,45.51138447,-73.56151342,Ville-Marie (Montr̩al),302950,2013,AP,COP,98,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25494399,45.509689,-73.554455,Ville-Marie (Montr̩al),330000,2004,AP,COP,98,6,2,0,1,0,0,0,0,2,0,0,0,0,0,0
25520995,45.49857134,-73.544495,Ville-Marie (Montr̩al),2300000,1989,AP,COP,16,9,3,1,2,2,0,2,1,5,1,0,0,0,0,0
25548075,45.49566817,-73.57613683,Ville-Marie (Montr̩al),237040,,AP,COP,99,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25552610,45.508166,-73.561802,Ville-Marie (Montr̩al),1600000,1986,C,PCI,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25572364,45.49568322,-73.57609391,Ville-Marie (Montr̩al),363917,,AP,COP,99,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0
25578936,45.504353,-73.558109,Ville-Marie (Montr̩al),899000,1898,AP,COP,100,6,2,1,2,0,0,0,0,0,0,0,0,0,0,36000
25582032,45.52640205,-73.55012413,Ville-Marie (Montr̩al),220000,2014,AP,COP,94,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25589248,45.49226087,-73.57970312,Ville-Marie (Montr̩al),299000,1914,AP,COP,99,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0
25594337,45.50094644,-73.55753744,Ville-Marie (Montr̩al),4900000,1853,AP,COP,99,25,5,1,4,3,0,0,0,0,0,0,0,0,0,0
25599421,45.49536528,-73.59591802,Ville-Marie (Montr̩al),797000,1931,AP,COP,62,7,3,1,2,1,0,0,1,0,0,0,0,0,0,0
25630210,45.495732,-73.574667,Ville-Marie (Montr̩al),244459,,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25642399,45.49067493,-73.57958078,Ville-Marie (Montr̩al),687011,2012,AP,COP,98,9,3,0,3,0,0,0,0,0,0,0,0,0,0,18600
25666165,45.494388,-73.583649,Ville-Marie (Montr̩al),970000,,AP,COP,97,9,2,0,2,0,0,3,1,3,0,0,0,0,0,0
25669399,45.49579664,-73.58075743,Ville-Marie (Montr̩al),375000,1989,AP,COP,99,5,2,0,2,0,0,4,1,3,0,0,0,0,0,0
25679822,45.503383,-73.556132,Ville-Marie (Montr̩al),875000,1865,C,PCI,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25683974,45.52552689,-73.5502438,Ville-Marie (Montr̩al),315000,,AP,COP,94,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25689225,45.491495,-73.57739,Ville-Marie (Montr̩al),1150000,1910,C,PCI,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25692904,45.49539804,-73.57438803,Ville-Marie (Montr̩al),200378,,AP,COP,99,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0
25704011,45.53136,-73.5593,Ville-Marie (Montr̩al),279900,1997,AP,COP,91,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0
25708765,45.496723,-73.554368,Ville-Marie (Montr̩al),410000,2007,AP,COP,91,6,2,0,1,0,0,2,1,0,0,0,0,0,0,0
25716223,45.53366787,-73.56175485,Ville-Marie (Montr̩al),301100,,AP,COP,88,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25717034,45.510407,-73.561526,Ville-Marie (Montr̩al),319000,2006,AP,COP,99,6,2,0,2,0,0,1,1,0,0,0,0,0,0,0
25726609,45.5157675,-73.55570129,Ville-Marie (Montr̩al),239000,2006,AP,COP,99,7,1,0,1,0,0,0,0,3,0,0,0,0,0,0
25730079,45.51152471,-73.56874046,Ville-Marie (Montr̩al),429000,1986,AP,COP,98,6,2,0,2,1,0,1,1,0,0,0,0,0,0,27120
25739498,45.51160972,-73.56837451,Ville-Marie (Montr̩al),229900,,AP,COP,98,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25751418,45.53686736,-73.55761263,Ville-Marie (Montr̩al),239000,1931,AP,COP,89,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25806309,45.49233887,-73.57965048,Ville-Marie (Montr̩al),329000,1914,AP,COP,99,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0
25825587,45.49265989,-73.57584715,Ville-Marie (Montr̩al),799000,2004,AP,COP,98,6,2,1,2,0,0,2,1,0,0,0,0,0,0,0
25828960,45.504887,-73.56529342,Ville-Marie (Montr̩al),120000,,VE,PCI,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25850718,45.5252773,-73.56018183,Ville-Marie (Montr̩al),299900,1996,AP,COP,97,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0
25854113,45.495732,-73.574667,Ville-Marie (Montr̩al),288347,,AP,COP,99,5,2,0,1,0,0,0,0,0,0,0,0,0,0,21840
25867298,45.51105607,-73.54979008,Ville-Marie (Montr̩al),447000,2005,AP,COP,95,4,1,0,1,0,0,3,1,5,0,0,0,0,0,0
25887316,45.501369,-73.575246,Ville-Marie (Montr̩al),640000,2005,AP,COP,100,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0
25894153,45.49950378,-73.57906506,Ville-Marie (Montr̩al),615000,1925,AP,COP,98,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0
25903036,45.5054165,-73.55820858,Ville-Marie (Montr̩al),1250000,1932,AP,COP,100,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0
25903484,45.521724,-73.556917,Ville-Marie (Montr̩al),749000,1870,ME,UNI,97,8,3,1,2,0,0,0,1,0,0,0,0,0,0,0
25918245,45.53355351,-73.56167842,Ville-Marie (Montr̩al),272300,,AP,COP,88,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25926536,45.5028118,-73.56716151,Ville-Marie (Montr̩al),345000,,AP,COP,100,4,1,0,1,0,0,0,1,2,0,0,0,0,0,0
25931894,45.50293212,-73.56744046,Ville-Marie (Montr̩al),247000,,AP,COP,100,4,1,0,1,0,0,0,0,2,0,0,0,0,0,0
25934047,45.50692792,-73.56914942,Ville-Marie (Montr̩al),375000,2010,AP,COP,100,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0
25938002,45.50366167,-73.56376226,Ville-Marie (Montr̩al),345000,2011,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0
25989741,45.510602,-73.561499,Ville-Marie (Montr̩al),375000,2011,AP,COP,99,4,2,0,1,0,0,2,1,0,0,0,0,0,0,0
25997934,45.49566817,-73.5762012,Ville-Marie (Montr̩al),256529,,AP,COP,99,5,2,0,1,0,0,0,0,0,0,0,0,0,0,22920
26001995,45.52546676,-73.55028671,Ville-Marie (Montr̩al),271500,,AP,COP,89,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
26027091,45.49078707,-73.58301858,Ville-Marie (Montr̩al),399000,2013,AP,COP,99,5,1,0,1,0,0,0,0,0,0,0,0,0,0,41160
26033437,45.52562543,-73.55795763,Ville-Marie (Montr̩al),279000,1988,AP,COP,95,5,2,0,1,1,0,4,2,0,0,0,0,0,0,0
26035993,45.513319,-73.55027,Ville-Marie (Montr̩al),379000,2011,AP,COP,93,6,2,0,1,0,0,0,0,4,0,0,0,0,0,0
26037596,45.50051277,-73.57511495,Ville-Marie (Montr̩al),1495000,2004,AP,COP,100,8,3,1,2,0,0,4,1,4,0,0,0,0,0,0
26045172,45.4957133,-73.576051,Ville-Marie (Montr̩al),271957,,AP,COP,99,5,1,0,1,0,0,0,0,0,0,0,0,0,0,7800
26059094,45.49105783,-73.58250359,Ville-Marie (Montr̩al),469000,2012,AP,COP,99,5,2,0,1,0,0,3,1,0,0,0,0,0,0,0
26082205,45.50144989,-73.55962995,Ville-Marie (Montr̩al),349000,,AP,COP,99,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26083160,45.52175051,-73.56020361,Ville-Marie (Montr̩al),349888,2013,AP,COP,97,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0
26088076,45.5315502,-73.5504191,Ville-Marie (Montr̩al),244900,2001,AP,COP,92,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
26095865,45.49065751,-73.56677265,Ville-Marie (Montr̩al),349000,1985,AP,COP,94,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0
26101124,45.520946,-73.556879,Ville-Marie (Montr̩al),335000,1915,AP,COP,97,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
26136536,45.531194,-73.562004,Ville-Marie (Montr̩al),349000,2012,AP,COP,86,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
26140346,45.51171528,-73.56848717,Ville-Marie (Montr̩al),299900,,AP,COP,98,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26143871,45.51401731,-73.55718703,Ville-Marie (Montr̩al),275000,2010,AP,COP,99,6,1,0,1,0,0,0,0,4,0,0,0,0,0,0
26145276,45.49524387,-73.57427359,Ville-Marie (Montr̩al),161951,,LS,COP,99,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0
26148067,45.51168465,-73.55013974,Ville-Marie (Montr̩al),798000,2007,AP,COP,95,6,2,0,2,0,0,1,1,0,0,0,0,0,0,0
26149108,45.495732,-73.574667,Ville-Marie (Montr̩al),269999,,AP,COP,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26168265,45.5336378,-73.56175485,Ville-Marie (Montr̩al),373100,,AP,COP,88,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0
26186100,45.523368,-73.554071,Ville-Marie (Montr̩al),199000,1987,AP,COP,97,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
26200601,45.52577067,-73.55023142,Ville-Marie (Montr̩al),213500,2014,AP,COP,94,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26216203,45.49268138,-73.57537415,Ville-Marie (Montr̩al),345000,1987,AP,COP,96,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0
26219957,45.50002329,-73.54331303,Ville-Marie (Montr̩al),695000,1967,AP,COP,55,6,3,0,2,0,0,2,1,0,1,0,0,0,0,0
26222960,45.49842443,-73.54419822,Ville-Marie (Montr̩al),799000,1989,AP,COP,14,7,2,1,2,1,0,3,1,4,1,0,0,0,0,37080
26234837,45.53819767,-73.55064961,Ville-Marie (Montr̩al),190300,2008,AP,COP,86,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
