,MlsNumber,Lat,Lng,BuyPrice,ConstructionYear,WalkScore,NbPieces,NbChambres,NbSallesEaux,NbSallesBains,NbFoyerPoele,NbEquipements,NbGarages,NbStationnements,NbPiscines,NbBordEaux,NbAnimals,NbCultures,IsNewPrice,IsNew,RevenuBrutPotentiel,Outremont,LaSalle,Mont-Royal,Ville-Marie,Le Plateau-Mont-Royal,Hampstead,Le Sud-Ouest,Rivière-des-Prairies-Pointe-aux-Trembles,Lachine,Dorval,Montréal-Nord,L'Île-Bizard-Sainte-Geneviève,Kirkland,Dollard-des-Ormeaux,Senneville,Ahuntsic-Cartierville,Côte-Saint-Luc,Saint-Léonard,Montréal-Ouest,Pointe-Claire,L'Île-Dorval,Mercier-Hochelaga-Maisonneuve,Côte-des-Neiges-Notre-Dame-de-Grâce,Rosemont-La Petite-Patrie,Saint-Laurent,Beaconsfield,Villeray-Saint-Michel-Parc-Extension,Westmount,Montréal-Est,Anjou,Pierrefonds-Roxboro,Sainte-Anne-de-Bellevue,Verdun,Baie-d'Urfé,AP,C,ME,VE,I,4X,MA,PP,AU,MPM,TE,2X,TR,3X,MEM,LS,MM,5X,FE,COP,PCI,UNI,PPR,TER,FER,PoliceDist,FireDist
10632,20359618,45.505767,-73.56851800000001,289000,2002.0,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8926471107317081,0.46414177960679404
10633,20372139,45.500405900000004,-73.54301691,488500,1967.0,19,5,2,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.797254223134327,1.1082499153245942
10634,20380595,45.528682,-73.556624,299000,1910.0,95,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4921597082538274,0.12282350813187502
10635,20381721,45.510471,-73.56156,459360,,99,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13983726297486057,0.44383412543798106
10636,20386307,45.50698865,-73.56898228,589000,2011.0,100,5,2,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8358816049645937,0.5960780594768583
10637,20388922,45.49699177,-73.57243538,357750,,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3264010730614228,0.114737610740101
10638,20400154,45.49526711,-73.57311858,1375000,,98,4,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2756199052832376,0.29624536178335903
10639,20423088,45.52902089,-73.56079869,294000,1926.0,89,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1902474795459066,0.24083284242693676
10640,20425823,45.5231415,-73.54817038,249900,2012.0,88,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6198550927987014,0.9445698684410201
10641,20425876,45.52049186,-73.55930634,249000,1992.0,97,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0319810575569142,0.8552541332296963
10642,20426335,45.49581838,-73.5769323,89900,1929.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05163849034906879,0.3015395114225001
10643,20426970,45.53346332,-73.56150676,189400,,88,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3870660376265427,0.6541237540646067
10644,20443009,45.502887,-73.567419,347000,,100,5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0294628097654976,0.13385781448803385
10645,20455094,45.52775322,-73.56308919,699000,,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,43800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9783765167889849,0.3998794205395711
10646,20459516,45.498277,-73.586426,1950000,1910.0,87,15,8,0,5,2,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8149053922147353,0.6508103272897225
10647,20461293,45.4993248,-73.55649159,279000,2008.0,99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3544982504743748,0.340843067347772
10648,20475128,45.49562356,-73.60078403,395000,1927.0,44,6,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.040085552445079,1.0711071617958454
10649,20511530,45.49315963,-73.58334646,359000,1998.0,99,5,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6318127685326547,0.2797022238645047
10650,20522333,45.49953164,-73.58269041,1495000,,92,5,1,1,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6176040825271408,0.6053964144242376
10651,20525623,45.526168,-73.559699,235500,2010.0,95,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2127725537598124,0.2553862102646529
10652,20530829,45.494388,-73.583649,1530000,,97,10,3,1,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5947234350114079,0.26845392593669887
10653,20545370,45.51189814,-73.54896396,849000,1920.0,95,7,2,0,2,0,0,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8736517649609588,1.0340127462097408
10654,20564735,45.510059000000005,-73.561856,358000,2005.0,99,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1873002381160343,0.44464394128446577
10655,20573712,45.52572557,-73.55040308,243000,2014.0,89,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.78152917445605,0.6483027652337685
10656,20575325,45.49371931,-73.56581973,327000,2005.0,96,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8698429337807629,0.58066862351437
10657,20578344,45.514267,-73.551386,649000,2003.0,87,8,3,1,1,1,0,1,1,0,0,0,0,0,0,11520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7607093991259939,1.1014346415344158
10658,20582905,45.536207,-73.55452700000001,202863,,92,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0038133858839426,0.9384696941081369
10659,20585631,45.49657259,-73.55458258,549000,2007.0,91,5,2,0,1,0,0,1,1,0,0,0,0,0,0,34800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6869774580523476,0.6710176198408843
10660,20593957,45.49435004,-73.58848634,499000,1983.0,88,5,1,1,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9601435096798868,0.6456226354245791
10661,20603737,45.53362277,-73.56181922,470470,,88,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3798866663390237,0.6805947001670576
10662,20614880,45.49676676,-73.57245684,371250,,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.31827320662071384,0.13732488737433193
10663,20617820,45.51353201,-73.55792177,695000,2010.0,98,5,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3084281083028574,0.7058789700872117
10664,20628183,45.50281212,-73.56850202,999000,2013.0,100,5,3,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.967348429310703,0.15824656741024967
10665,20629956,45.535398,-73.550904,175000,1910.0,92,5,2,0,1,0,0,0,0,0,0,0,0,0,0,29280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.1909576050369677,0.8706261287827814
10666,20643853,45.49747392,-73.58089340000001,890000,1964.0,98,5,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3786049653417829,0.3488341280502952
10667,20646482,45.50519732,-73.55820482,329000,2008.0,100,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6878414782337473,0.12690471712873463
10668,20651878,45.492145,-73.579856,376900,2014.0,99,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5168429672250093,0.2495392647727609
10669,20653251,45.494174,-73.597004,1898000,1929.0,62,9,4,2,2,1,0,2,2,0,0,0,0,0,0,30300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8749672279492132,0.8996702514099144
10670,20684449,45.506214,-73.568704,279000,2014.0,100,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8706357517649451,0.5158179238611201
10671,20697101,45.51300062,-73.54907542,895000,2013.0,92,5,2,0,2,1,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8839755348635506,1.108935514466164
10672,20702596,45.50246451,-73.56818725,515000,2013.0,100,5,2,0,1,0,0,0,0,3,0,0,0,0,0,35580,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9543060183503066,0.11274505315109161
10673,20714934,45.53362277,-73.56179776,248600,,88,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.381153910030501,0.6798623495845306
10674,20721318,45.49947,-73.566322,229000,,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.871838191516392,0.2573358673565106
10675,20723450,45.49566817,-73.57607245,412567,,99,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.058146410482770035,0.34486964177998564
10676,20729338,45.51014967,-73.56107306,319900,2006.0,99,6,2,0,2,0,0,3,1,0,0,0,0,0,0,28800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14097440395669308,0.4765200170875705
10677,20736152,45.51551393,-73.55383954,208586,2014.0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6836581830141747,1.074920928571516
10678,20752848,45.49069241,-73.56659124,315000,1985.0,93,5,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9768513952430404,0.468361963440283
10679,20756712,45.49821005,-73.57286453,365492,,99,4,2,0,1,0,0,0,0,3,0,0,0,0,0,8520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36232506279673937,0.034244631112833435
10680,20761092,45.53365284,-73.56181922,280000,,88,5,2,0,1,0,0,0,0,0,0,0,0,0,0,30600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.382072004941721,0.6836014578815263
10681,20783146,45.510332,-73.56158,265000,2005.0,99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,19560,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1508656244421896,0.4490217576288223
10682,20797167,45.502887,-73.567419,328000,,100,4,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0294628097654976,0.13385781448803385
10683,20832147,45.52560205,-73.55011505,310000,,94,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7788434352700206,0.674421904343226
10684,20834462,45.49565313,-73.57607245,254093,,99,5,2,0,1,0,0,0,0,0,0,0,0,0,0,24360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05961388314143223,0.3460919403562372
10685,20843347,45.50275,-73.55761899999999,329000,,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,46800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9635741717866608,0.066809348554381
10686,20852914,45.50219404,-73.55817003,1099000,1861.0,100,5,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0168581456017565,0.09692108546120377
10687,20856153,45.494388,-73.583649,1630000,,97,10,3,1,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5947234350114079,0.26845392593669887
10688,20856436,45.50364618,-73.55853815,479000,1898.0,100,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8528677301343162,0.12445237082100574
10689,20861130,45.502887,-73.567419,357000,,100,5,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0294628097654976,0.13385781448803385
10690,20867505,45.49736889,-73.58594287,417750,1958.0,92,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7540967960498344,0.5576420232161696
10691,20892071,45.50264237,-73.56848868,949000,2013.0,100,6,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9535828050057986,0.1431086566369567
10692,20906005,45.520039000000004,-73.566057,480000,1917.0,97,9,3,0,2,1,0,0,0,0,0,0,0,0,0,53040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9401750069047534,0.8831448704356368
10693,20916246,45.49237333,-73.56927838,385000,2005.0,93,5,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6967804720343846,0.2730807613165172
10694,20919862,45.52022621,-73.56293994,529000,,98,6,3,1,1,0,0,0,0,0,0,0,0,0,0,28260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.024082578177835,0.9499035441132155
10695,20922172,45.49124957,-73.58832732,399000,1977.0,91,5,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9695284527755403,0.7223858420281033
10696,20948442,45.539082,-73.55755400000001,449000,1953.0,86,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0425048423559398,1.0488018648213449
10697,20950468,45.49304146,-73.58397302,335000,1927.0,99,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6804923107716918,0.32904632997984734
10698,20951810,45.51166235,-73.56847107,399900,,98,4,2,0,1,0,0,0,0,0,0,0,0,0,0,36480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.651758732602934,0.14332067997974476
10699,20960243,45.493213,-73.544661,499000,2004.0,48,8,2,0,2,0,0,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.339167259046466,1.3986737417944457
