id,address,lat,lng
7940,"105-6820, rue Saint-Urbain Montreal",45.531513,-73.615410
7941,"612-6363, boulevard Saint-Laurent Montreal",45.529955,-73.607512
7942,"323-7145, rue Saint-Urbain Montreal",45.533185,-73.618339
7943,"806-4885, boulevard Henri-Bourassa Ouest Montreal",45.522894,-73.707520
7944,"3477 de Rushbrooke Montreal",45.468758,-73.567140
7945,"3477, rue Rushbrooke Montreal",45.473319,-73.563547
7946,"309-3477, rue Rushbrooke Montreal",45.468758,-73.567140
7947,"2188, rue Wellington Montreal",45.476465,-73.559867
7948,"3-3802, rue Wellington Montreal",45.465951,-73.566593
7949,"70 Rue Moli�re App. 402 Montreal",45.536683,-73.619771
7950,"7060, Hutchison, app. 211 Montreal",45.529101,-73.620946
7951,"70, Rue Moli�re, Apt 303 Montreal",45.536683,-73.619771
7952,"7080 Hutchison #208 Montreal",45.529344,-73.621946
7953,"8455 Rue St-Dominique app.302 Montreal",45.541183,-73.636653
7954,"303 - 7060, rue Hutchison Montreal",45.529101,-73.620946
7955,"109-7060, rue Hutchison Montreal",45.529101,-73.620946
7956,"B-7383, rue Saint-Hubert Montreal",45.542146,-73.616097
7957,"4810 chemin du Boisfrand (lot #7) Montreal",45.497969,-73.739672
7958,"8586 Place Alderic-Beaulac Montreal",45.556130,-73.628940
7959,"552-554-556 Rue Ash Montreal",45.478448,-73.557711
7960,"1017-19-21-23 St-Philippe Montreal",45.478504,-73.591001
7961,"1705 boul. Henri bourassa est Montreal",45.567948,-73.659962
7962,"Les Terrasses Cartierville Montreal",45.535053,-73.723168
7963,"10260, rue Clark Montreal",45.547577,-73.665323
7964,"Espace Ranger - 12242, rue Ranger (coin de Gouin), Unit� # 202 Montreal",45.501689,-73.567256
7965,"Espace Ranger - 12242, rue Ranger (coin de Gouin), Unit� # 101 Montreal",45.501689,-73.567256
7966,"10544, boulevard Olympia Montreal",45.562943,-73.660691
7967,"1544 rue Viel Montreal",45.543779,-73.697278
7968,"Sf�re Condos - 1000 Port-Royal E. - Loft # 308 Montreal",45.501689,-73.567256
7969,"La Fabrique 125 - 9315, avenue de l'Esplanade Montreal",45.530094,-73.616325
7970,"Espace Ranger - 12242 rue Ranger (coin de Gouin), Unit� # 201 Montreal",45.501689,-73.567256
7971,"Espace Ranger - 12242 rue Ranger (coin de Gouin), Unit� # 302 Montreal",45.501689,-73.567256
7972,"La Fabrique 125 - 9315, avenue de l'Esplanade, unit� 419 Montreal",45.501689,-73.567256
7973,"4515, Avenue Coolbrook Montreal",45.480004,-73.623912
7974,"4519, avenue Coolbrook Montreal",45.480055,-73.624023
7975,"Le S�ville - Unit� 110 - 2885 Avenue Barclay Montreal",45.511933,-73.627140
7976,"6006, avenue Coolbrook Montreal",45.488144,-73.642195
7977,"7317, rue Victoria - Rouge Condo- Phase 3, unit� 409 Montreal",45.501689,-73.567256
7978,"Le Griffin, 240 rue Murray Montreal",45.492930,-73.560121
7979,"District Griffin, Phase 4 - Unit� 313 Montreal",45.501689,-73.567256
7980,"District Griffin, Phase 3 - Unit� 509 Montreal",45.501689,-73.567256
7981,"District Griffin, Phase 2 - Unit� 402 Montreal",45.501689,-73.567256
7982,"Le Nordelec - B2 - Unit� 634 Montreal",45.501689,-73.567256
7983,"Le Nordelec - D12 - Unit� 610 Montreal",45.501689,-73.567256
7984,"District Griffin, Phase 1 - Unit� 1602 Montreal",45.501689,-73.567256
7985,"Le SE7T - Unit� 213 - 433 rue Saint-Martin Montreal",45.488242,-73.568035
7986,"Les Bassins du Havre, Le Quai 2, Unit� #304 Montreal",45.501689,-73.567256
7987,"LOWNEY SUR VILLE - Unit� 816 Montreal",45.501689,-73.567256
7988,"Le Canal - Bureau des ventes: 50 rue des Seigneurs Montreal",45.486627,-73.566730
7989,"Le Murray Griffintown - 164, Rue Murray, unit� D-806 Montreal",45.501689,-73.567256
7990,"Le Canal - Bureau des ventes: 50 rue des Seigneurs Montreal",45.486627,-73.566730
7991,"Le SE7T - Unit� 701-Penthouse - 433 rue Saint-Martin Montreal",45.488242,-73.568035
7992,"District Griffin, Phase 2 - Unit� 201 (Studio) Montreal",45.501689,-73.567256
7993,"District Griffin, Phase 2 - Unit� 203 Montreal",45.501689,-73.567256
7994,"District Griffin, Phase 2 - Unit� 207 Montreal",45.501689,-73.567256
7995,"District Griffin, Phase 2 - Unit� 801 Montreal",45.501689,-73.567256
7996,"District Griffin, Phase 3 - Unit� 1104B Montreal",45.501689,-73.567256
7997,"District Griffin Sur Peel,  Phase 4 - Unit� 815 Montreal",45.501689,-73.567256
7998,"District Griffin, Phase 2 - Unit�/Unit 1104 Montreal",45.501689,-73.567256
7999,"District Griffin, Phase 3 - Unit�/Unit 409 Montreal",45.501689,-73.567256
8000,"District Griffin Sur Peel, Phase 4 - Unit� 420 Montreal",45.501689,-73.567256
8001,"District Griffin, Phase 4 - Unit�/Unit 1817 Montreal",45.501689,-73.567256
8002,"., Le Murray Griffintown - 164, rue Murray, unit� 916 Montreal",45.501689,-73.567256
8003,"Le Nordelec - Condo B1 Montreal",45.501689,-73.567256
8004,"District Griffin Sur l'Eau, Phase 1 - Unit� 600 Montreal",45.501689,-73.567256
8005,"District Griffin sur le Parc, Phase 2 - Unit�/Unit 1104 Montreal",45.501689,-73.567256
8006,"Condo Evolo 199, Chemin de la Rotonde - Unit� 305A Montreal",45.501689,-73.567256
8007,"Pavillon Evolo 211 Chemin de la Rotonde Montreal",45.501689,-73.567256
8008,"199, chemin de la Rotonde, unit� 2304 Montreal",0.000000,0.000000
8009,"211, chemin de la Rotonde, unit� 504 Montreal",0.000000,0.000000
8010,"199, chemin de la Rotonde, unit� 1905 Montreal",0.000000,0.000000
8011,"199, chemin de la Rotonde, unit� 103 Montreal",0.000000,0.000000
8012,"199, chemin de la Rotonde, unit� 705 Montreal",0.000000,0.000000
8013,"199, chemin de la Rotonde, unit� 1009 Montreal",0.000000,0.000000
8014,"199, chemin de la Rotonde, unit� 306 Montreal",0.000000,0.000000
8015,"199, chemin de la Rotonde, unit� 2403 Montreal",0.000000,0.000000
8016,"211, chemin de la Rotonde, unit� 102 Montreal",0.000000,0.000000
8017,"199, chemin de la Rotonde, unit� 2303 Montreal",0.000000,0.000000
8018,"199, chemin de la Rotonde, unit� 2208 Montreal",0.000000,0.000000
8019,"199, chemin de la Rotonde, unit� 2501 Montreal",0.000000,0.000000
8020,"211, chemin de la Rotonde, unit� 307 Montreal",0.000000,0.000000
8021,"199, rue de la Rotonde, unit� 1810 Montreal",0.000000,0.000000
8022,"211, chemin de la Rotonde, unit� 406 Montreal",0.000000,0.000000
8023,"199, rue de la Rotonde, unit� 904 Montreal",0.000000,0.000000
8024,"199, rue de la Rotonde, unit� 906 Montreal",0.000000,0.000000
8025,"199, rue de la Rotonde, unit� 306 Montreal",0.000000,0.000000
8026,"211, chemin de la Rotonde, unit� 408 Montreal",0.000000,0.000000
8027,"199, rue de la Rotonde, app. 2204 Montreal",45.471476,-73.537814
8028,"211, chemin de la Rotonde, unit� 402 Montreal",0.000000,0.000000
8029,", �volo 1, unit� 906 Montreal",45.501689,-73.567256
8030,"299, rue de la Rotonde, app. 305 Montreal",45.473074,-73.538386
8031,"., �volo 1, unit� 301 Montreal",45.501689,-73.567256
8032,"299, rue de la Rotonde, app. 606 Montreal",45.473074,-73.538386
8033,"299, rue de la Rotonde, app. 1507 Montreal",45.473074,-73.538386
8034,"299, rue de la Rotonde, app. 608 Montreal",45.473074,-73.538386
8035,"430 rue Sherbrooke app.4 Montreal",45.517366,-73.567029
8036,"Rue St-Louis (angle 7e Avenue et chemin St-Louis) Montreal",45.502653,-73.679397
8037,"230, 11e Avenue Montreal",45.435283,-73.673517
8038,"232, 11e Avenue Montreal",45.435289,-73.673516
8039,"234, 11e Avenue Montreal",45.435296,-73.673516
8040,"236, 11e Avenue Montreal",45.435302,-73.673516
8041,"Le Via3 - 831, avenue George V Montreal",45.443314,-73.663039
8042,"Le Via3 - 831, avenue George V Montreal",45.443314,-73.663039
8043,"Le Via3 - 831, avenue George V Montreal",45.443314,-73.663039
8044,"JARDINS VICTORIA - Unit� 505 - 2200 Victoria Montreal",45.501689,-73.567256
8045,"Quartier A - Unit� 204  - Phase 2 - Tour Alfa - 1900 rue Angrignon Montreal",45.448962,-73.612540
8046,"8245, rue George Montreal",45.423886,-73.610973
8047,"2250, rue chambly Montréal Montreal",45.546752,-73.548384
8048,"4979, rue Adam Montreal",45.558339,-73.531270
8049,"1853 rue Davidson Montreal",45.542724,-73.544899
8050,"2530 et 2540 Rue Bilaudeau Montreal",45.609581,-73.516345
8051,"5-2344, rue Saint-Germain Montreal",45.543026,-73.551968
8052,"2344, rue Saint-Germain, unit� 4 Montreal",45.501689,-73.567256
8053,"8985, rue de Teck Montreal",45.606800,-73.526392
8054,"2665, rue Joliette - Unit� 301 Montreal",0.000000,0.000000
8055,"4454, rue Lafontaine Montreal",45.553250,-73.536914
8056,"2665, rue Joliette, unit� 302 Montreal",0.000000,0.000000
8057,"1700, rue L�tourneux, app. D Montreal",45.551739,-73.537577
8058,"2394, rue Nicolet Montreal",45.547991,-73.549606
8059,"2140 Aylwin Montreal",45.544894,-73.547374
8060,"WILSON LOFTS - 1061, Rue St-Alexandre Montreal",45.501689,-73.567256
8061,"Lofts Gillette - 1085 Rue St-Alexandre Montreal",45.501689,-73.567256
8062,"WILSON LOFTS - 1061, Rue St-Alexandre Montreal",45.501689,-73.567256
8063,"2492, boulevard de Maisonneuve Est, unit� A Montreal",0.000000,0.000000
8064,"2605, Bercy Montreal",45.537499,-73.559280
8065,"2244 Rue Harmony - Condo 306 Montreal",45.501689,-73.567256
8066,"1940, avenue des �rables - Penthouse Montreal",45.501689,-73.567256
8067,"Le Sofia - Unit� 602 - 1110 Boulevard Ren�-L�vesque E. Montreal",45.501689,-73.567256
8068,"Le Sofia - Unit� 404 - 1110 Boulevard Ren�-L�vesque E. Montreal",45.501689,-73.567256
8069,"102-2140, rue Cartier Montreal",45.527424,-73.560664
8070,"Mobilis Cartier - Unit� 201 Montreal",45.501689,-73.567256
8071,"JARDINS VICTORIA - Unit� 1007 - 2200, Rue Victoria Montreal",45.503890,-73.573104
8072,"1006-2200, rue Victoria Montreal",45.435720,-73.684491
8073,"307-2910, rue Ontario Est Montreal",45.537174,-73.549764
8074,"2492, boulevard de Maisonneuve Est Montreal",45.529903,-73.547504
8075,"2490, boulevard de Maisonneuve Est Montreal",45.529878,-73.547500
8076,"LE 21e ARRONDISSEMENT - unit� 507 Montreal",45.501689,-73.567256
8077,"LE 21e ARRONDISSEMENT - unit� 905 Montreal",45.501689,-73.567256
8078,"LE 21e ARRONDISSEMENT - unit� 517 Montreal",45.501689,-73.567256
8079,"Le Solano - 801 De La Commune Est, Unit� #716 Montreal",45.501689,-73.567256
8080,"An-X - unit� 205C, PAR MONDEV Montreal",45.501689,-73.567256
8081,"451 Rue Charon Montreal",45.479300,-73.555473
8082,"Le Centre II, 1551, rue Centre (coin Cond�) - Unit�s de 3 chambres Montreal",45.501689,-73.567256
8083,"Rue Shearer Montreal",45.482921,-73.562090
8084,"Carr� Laporte - TOUT VENDU! Montreal",45.501689,-73.567256
8085,"2412, rue Knox Montreal",45.477500,-73.563951
8086,"5031, rue Turcot, unit� 202 Montreal",45.501689,-73.567256
8087,"5041, rue Turcot, unit� 001 Montreal",45.501689,-73.567256
8088,"1507, Avenue de l'�glise Montreal",45.463500,-73.582903
8089,"3830, Rue Saint-Ambroise Montreal",45.476873,-73.578637
8090,"6813 rue Hamilton Montreal",45.450641,-73.595286
8091,"6811 Hamilton Montreal",45.450641,-73.595286
8092,"2630-2640, rue de Coleraine Montreal",45.474958,-73.564201
8093,"302 - 1707 Grand Trunk Montreal",45.483324,-73.560401
8094,"2684, rue St-Charles Montreal",45.478296,-73.571242
8095,"2680, rue St-Charles Montreal",45.478276,-73.571161
8096,"215, rue Ste-Marguerite Montreal",45.474428,-73.584116
8097,"Les Bassins du Havre, Le Quai 1, Unit� 309 Montreal",45.501689,-73.567256
8098,"LOWNEY SUR VILLE PHASE 2- Unit�/unit 443 Montreal",45.501689,-73.567256
8099,"LOWNEY SUR VILLE PHASE 2 - Unit�/unit 730 Montreal",45.501689,-73.567256
8100,"Le MN2 - 6501, boul. Maurice-Duplessis, app. 105 Montreal",45.647616,-73.567493
8101,"404-11060, rue Lausanne Montreal",45.587581,-73.649267
8102,"Alin�a - 10011, boul. Pie-IX, Unit� 611 Montreal",45.501689,-73.567256
8103,"Alin�a - 10011, boul. Pie-IX, Unit� 202 Montreal",45.501689,-73.567256
8104,"Le MN2 - 6501, boul. Maurice-Duplessis, unit� 603 Montreal",45.501689,-73.567256
8105,"Alin�a - 10011, boul. Pie-IX, Unit� 903 Montreal",45.501689,-73.567256
8106,"Domaine des Arches - 11131 Rue Meighen, Unit�/Unit 209 Montreal",45.501689,-73.567256
8107,"2290, Rue Gilford Montreal",45.538890,-73.573664
8108,"4595, rue Mentana Montreal",45.527837,-73.581857
8109,"5308, avenue des �rables Montreal",45.501689,-73.567256
8110,"4807, Rue Garnier Montreal",45.532701,-73.580231
8111,"Condo # 1 - 4218, Rue De la Roche Montreal",45.526686,-73.574086
8112,"2098, Amherst Montreal",45.520693,-73.564157
8113,"5140, Rue de Lanaudi�re Montreal",45.533749,-73.584555
8114,"2104, Amherst Montreal",45.520702,-73.564176
8115,"5142, Rue de Lanaudi�re Montreal",45.533761,-73.584580
8116,"4602, Rue Messier Montreal",45.537530,-73.572147
8117,"Condo #6 - 4218, rue De la Roche Montreal",45.526686,-73.574086
8118,"4222, Parthenais, unit� 301 Montreal",45.501689,-73.567256
8119,"4222, Parthenais, unit� 001 Montreal",45.501689,-73.567256
8120,"4222 Parthenais Montreal",45.534526,-73.566991
8121,"4600, Rue Messier Montreal",45.537521,-73.572128
8122,"Le Mil-N - Mod�le Mil�ne, PAR SAMCON Montreal",45.501689,-73.567256
8123,"1809-B, rue Masson, unit� 303 Montreal",45.501689,-73.567256
8124,"1809-B, rue Masson, unit� 205 Montreal",45.501689,-73.567256
8125,"4224 Parthenais Montreal",45.534539,-73.567019
8126,"4222, rue Parthenais, unit� 302 Montreal",45.501689,-73.567256
8127,"4222 Parthenais Montreal",45.534526,-73.566991
8128,"4466, avenue des �rables - 2e �tage Montreal",45.501689,-73.567256
8129,"4222, rue Parthenais, unit� 102 Montreal",45.501689,-73.567256
8130,"Le Mil-N, unit� 204 - PAR SAMCON Montreal",45.501689,-73.567256
8131,"15758, rue Notre-Dame Est Montreal",45.692155,-73.488350
8132,"431, rue Gonthier Montreal",45.610652,-73.510256
8133,"Les condos de la 1�re Av. Montreal",45.501689,-73.567256
8134,"5845 # 3, rue Boyer Montreal",45.534417,-73.596289
8135,"5934, rue Louis Hemon Montreal",45.544799,-73.588859
8136,"5743, 5745, 5747,  rue Cartier Montreal",45.540119,-73.588668
8137,"5861, rue Marquette Montreal",45.539983,-73.591142
8138,"5741, rue Cartier Montreal",45.540099,-73.588624
8139,"2685 Avenue Laurier Est, unit� # 3 Montreal",0.000000,0.000000
8140,"Condo 4� - 2685 Avenue Laurier Est Montreal",45.545243,-73.572864
8141,"2685, avenue Laurier Est, unit� 1 Montreal",0.000000,0.000000
8142,"2685 Avenue Laurier Est, unit� # 3 Montreal",0.000000,0.000000
8143,"Masson & 12e Avenue Montreal",45.551583,-73.572784
8144,"5859-5863, rue Marquette Montreal",45.539983,-73.591142
8145,"5626, Boul. Pie IX - Unit� 2 Montreal",45.501689,-73.567256
8146,"3012 St-Joseph Montreal",45.547245,-73.569549
8147,"5626, boulevard Pie IX Montreal",45.559961,-73.571878
8148,"3860, boulevard St-Zotique, unit� 1 Montreal",45.501689,-73.567256
8149,"6297, rue Chambord, unit� 6 Montreal",0.000000,0.000000
8150,"3142, rue Dandurand Montreal",45.550513,-73.576997
8151,"Le 5330 D'Orl�ans - Avenue d'Orl�ans Montreal",45.501689,-73.567256
8152,"U 31 -  Penthouse 10 - 3100, rue Rachel Est Montreal",45.542892,-73.561718
8153,"Le 5330 D'Orl�ans - Avenue d'Orl�ans Montreal",45.501689,-73.567256
8154,"5913, rue Chabot Montreal",45.542159,-73.590737
8155,"5915, rue Chabot Montreal",45.542150,-73.590732
8156,"5913, rue Chabot Montreal",45.542159,-73.590737
8157,"5460, 7e avenue Montreal",45.548868,-73.575710
8158,"Le Gounod III, Unit� 202 Montreal",45.501689,-73.567256
8159,"5320, 12e avenue, unit� 1.1 Montreal",45.501689,-73.567256
8160,"5462, 7e avenue Montreal",45.548963,-73.575696
8161,"800 Muir Montreal",45.522310,-73.670526
8162,"6952, rue Terasses Sagamo Montreal",45.501689,-73.567256
8163,"6200 Jarry Montreal",45.592217,-73.583833
8164,"138, 3e Avenue, Montreal",45.638295,-73.512995
8165,"1015, rue de l'Eglise, unit� 203 Montreal",0.000000,0.000000
8166,"4450 Rue de Verdun Montreal",45.459786,-73.571457
8167,"3045, boulevard Lasalle Montreal",45.474130,-73.570337
8168,"102-252, rue Gordon Montreal",45.460956,-73.567726
8169,"4920, rue Bannantyne, unit� 4 Montreal",45.501689,-73.567256
8170,"1330 Jarry est Montreal",45.550206,-73.621555
8171,"Bureau des ventes: 7543, rue St-Andr� Montreal",45.501689,-73.567256
8172,"7650, 13�me Avenue Montreal",45.501689,-73.567256
8173,"Lofts St-Andr� - 7143, Rue St-Andr� - Unit� 310 Montreal",45.501689,-73.567256
8174,"Lofts St-Andr� - 7143, Rue St-Andr� - Unit� 307 Montreal",45.501689,-73.567256
8175,"7511, Rue Berri Montreal",45.540828,-73.620166
8176,"7528, rue Casgrain Montreal",45.537519,-73.622157
8177,"7513-A, Rue Berri Montreal",45.540728,-73.620230
8178,"7513-A, Rue Berri Montreal",45.540728,-73.620230
8179,"55, rue de Castelnau Ouest Montreal",45.534455,-73.621032
8180,"8504 rue Chateaubriand Montreal",45.547786,-73.633390
8181,"Place �mile-Journault, PAR SAMCON Montreal",45.501689,-73.567256
8182,"7145, rue D'Iberville - Montr�al, unit� 204 Montreal",45.501689,-73.567256
8183,"204-7250, rue St-Hubert Montreal",45.541372,-73.614699
8184,"1, rue de Castelnau Ouest, unit� 101 Montreal",0.000000,0.000000
8185,"203-7250, rue St-Hubert Montreal",45.541372,-73.614699
8186,"10135, Rue Olympia Montreal",45.561170,-73.654521
8187,"9705, Chambord Montreal",45.557539,-73.650279
8188,"2224, rue Coleraine Montreal",45.477761,-73.561591
8189,"12290 Av. Brunet Montreal",45.610395,-73.636514
8190,"1234, rue Woodland Montreal",45.452792,-73.579046
8191,"803-8540, rue Raymond-Pelletier Montreal",45.552205,-73.631428
8192,"908-7227, rue M.-B. Jodoin Montreal",45.606753,-73.583895
8193,"6100 Chemin Deacon Ph A7 Montreal",45.501689,-73.567256
8194,"501-100, rue Barnett Montreal",45.478785,-73.837765
8195,"760 Marie Le Ber  #804 Montreal",45.464285,-73.549444
8196,"11 Rue O'Reilly, Condo 1706 Montreal",45.501689,-73.567256
8197,"2055 De Bleury #703 Montreal",45.507690,-73.569641
8198,"1220-1250, avenue des Pins Ouest Montreal",45.502427,-73.583754
8199,"520-1451, rue Parthenais Montreal",45.526500,-73.549542
8200,"304-969, rue Saint-Timoth�e Montreal",45.514991,-73.553021
8201,"517-2910, rue Ontario Est Montreal",45.537174,-73.549764
8202,"902-65, boulevard Ren� L�vesque Est Montreal",45.501689,-73.567256
8203,"6-125, rue Sainte-Marguerite Montreal",45.474078,-73.583387
8204,"405-240, chemin Bates Montreal",45.515075,-73.629508
8205,"1100 rue Ducharme  App. 17 Montreal",45.523831,-73.614354
8206,"301-1175, avenue Ducharme Montreal",45.523759,-73.614765
8207,"1504-205, chemin de la C�te Sainte-Catherine Montreal",45.516280,-73.598132
8208,"411-1200 ave Laurier Est Montreal",45.532168,-73.584772
8209,"1274 Rue Gilford App 6 Montreal",45.531196,-73.581018
8210,"406-5425, rue Gerry-Boulet Montreal",45.533831,-73.589222
8211,"3161, Rue Mont-Royal Est Montreal",45.546760,-73.566164
8212,"55, rue Moli�re, app. 407 Montreal",45.536353,-73.620187
8213,"820, rue de Castelnau Est Montreal",45.541780,-73.615016
8214,"2201, Rue Sherbrooke Est Montreal",45.532707,-73.562752
8215,"919-931 Germaine-Guevremont Montreal",45.537869,-73.666321
8216,"10605 Andre-Jobin 4plex Montreal",45.501689,-73.567256
8217,"8422-8430, rue Aur�le Allard Montreal",45.501689,-73.567256
8218,"8576-8582, place Alderic Beaulac Montreal",45.556045,-73.629035
8219,"1623-1627, rue Camille-Paquette Montreal",45.501689,-73.567256
8220,"23-25-27-9221, avenue Joseph Melancon Montreal",45.554193,-73.643075
8221,"10176, Saint-Hubert Montreal",45.555620,-73.658294
8222,"8413, avenue Andr� Grasset Montreal",45.501689,-73.567256
8223,"1051A-1051-1053-1055 Legendre est Montreal",45.554889,-73.641137
8224,"2088, rue Robertine Barry Montreal",45.533865,-73.668661
8225,"10629, rue de la Roche Montreal",45.560733,-73.663673
8226,"6167, avenue du Bocage Montreal",45.593075,-73.552516
8227,"7895, boulevard Wilfrid Pelletier Montreal",45.602713,-73.553836
8228,"151 - 157 Rue St-Jacques Montreal",45.445181,-73.645701
8229,"305-311, 9�me Avenue Montreal",45.501689,-73.567256
8230,"555, 6e avenue Montreal",45.637390,-73.493248
8231,"4705 Monsabre Montreal",45.575061,-73.550931
8232,"8105-8111, A.-A.-Desroches Montreal",45.594833,-73.522473
8233,"1512-1522 St-Germain Montreal",45.540284,-73.542727
8234,"627 Rue De Cadillac Montreal",45.569446,-73.524061
8235,"2374-2380, av. De La Salle Montreal",45.553558,-73.546040
8236,"2350-56 St. Germain Montreal",45.543158,-73.551958
8237,"8085-8091, rue A-A Desroches Montreal",45.594673,-73.522551
8238,"2250-2256, rue Lepailleur Montreal",45.590571,-73.522429
8239,"4501, rue St-Donat Montreal",45.601466,-73.533999
8240,"2137-2143 rue Darling Montreal",45.543016,-73.548306
8241,"602, rue Bennett Montreal",45.553006,-73.532274
8242,"4750,  rue Monsabr� Montreal",45.501689,-73.567256
8243,"2641 - 2647 Joliette Montreal",45.547643,-73.553841
8244,"4665, rue la Fontaine Montreal",45.555473,-73.535863
8245,"7722, rue Mcvey Montreal",45.590135,-73.522018
8246,"2641-2647 Joliette Montreal",45.547643,-73.553841
8247,"2354-2360 Cuvillier Montreal",45.545119,-73.551081
8248,"2545, rue Hogan Montreal",45.537908,-73.558049
8249,"1272-1274-1278-1280 rue Wolfe Montreal",45.517452,-73.555877
8250,"1663-1667 Rue St-Christophe Montreal",45.517463,-73.561599
8251,"1557-1563 St-Andre Montreal",45.517224,-73.559747
8252,"152 � 160  Rue St-Ferdinand Montreal",0.000000,0.000000
8253,"6037 � 6043 Rue Dumas Montreal",45.457545,-73.600279
8254,"5043-49 Rue Sainte-Marie Montreal",45.469803,-73.590512
8255,"6051, rue Hadley Montreal",45.458250,-73.592932
8256,"152,154,156,160 rue St-Ferdinand Montreal",45.475123,-73.582688
8257,"5277 Rue De Lanaudi�re Montreal",45.534513,-73.586153
8258,"4267-4275, rue Parthenais Montreal",45.534920,-73.567522
8259,"4591-4597, rue de Br�beuf Montreal",45.530013,-73.579570
8260,"946-950, rue Cherrier Montreal",45.521133,-73.567073
8261,"1876 Rue Gauthier Montreal",45.530389,-73.566708
8262,"2780, Sherbrooke Est Montreal",45.538865,-73.559853
8263,"50-52-54-56 Ste-Anne Montreal",45.639178,-73.489480
8264,"763-769 3e avenue Montreal",45.635834,-73.497387
8265,"50-56, rue Ste-Anne Montreal",45.429852,-73.826156
8266,"1-1820, rue Jean Leduc Montreal",45.653734,-73.505688
8267,"5807-5809-5811-5813 Chateaubriand Montreal",45.532555,-73.597387
8268,"5125, 17e avenue Montreal",45.554299,-73.567178
8269,"5849-5855, rue de St-Vallier Montreal",45.532301,-73.598520
8270,"2895, Laurier Est Montreal",45.547069,-73.571647
8271,"3105, avenue Laurier est Montreal",45.548258,-73.571020
8272,"6210-10, avenue iem Montreal",45.501689,-73.567256
8273,"6564, 20 em avenue Montreal",45.501689,-73.567256
8274,"5750, 5750A, 5752, 5754, rue Bordeaux Montreal",45.541081,-73.587291
8275,"6894 Molson Montreal",45.552676,-73.597476
8276,"4315, Rue Bourbonni�re Montreal",45.552537,-73.556929
8277,"2805 � 2809, boulevard Rosemont Montreal",45.549515,-73.583918
8278,"5623, 5625, 5627, 5629, 6e Avenue Est Montreal",45.549317,-73.578580
8279,"5825-5831, 5i�me avenue Montreal",45.501689,-73.567256
8280,"5951-5955, 12e avenue Montreal",45.554432,-73.581212
8281,"4221 � 4227, rue Joliette Montreal",45.550031,-73.560533
8282,"6745, rue Cartier Montreal",45.545783,-73.600452
8283,"6266, rue Chambord Montreal",45.538982,-73.597507
8284,"6438-6444 avenue des Érables Montreal",45.546036,-73.593571
8285,"1-5874, rue de Normanville Montreal",45.536670,-73.594993
8286,"6688, 27EME AVENUE Montreal",45.566380,-73.580434
8287,"5683 de Lorimier Montreal",45.541374,-73.585598
8288,"2265, rue Saint-Zotique Est Montreal",45.548493,-73.596817
8289,"6790 RUE L'Assomption Montreal",45.577980,-73.572933
8290,"5679 Ephrem-Longpré Montreal",45.578629,-73.565373
8291,"6775a-6775-6777-6779 12ieme Avenue Montreal",45.557486,-73.590910
8292,"6960 29E Avenue Montreal",45.569013,-73.584542
8293,"6400 B�langer Montreal",45.588043,-73.568343
8294,"763 -769 Rue Riverview Montreal",45.446874,-73.575732
8295,"433, rue Manning Montreal",45.449446,-73.571412
8296,"426, rue Argyle Montreal",45.452953,-73.571564
8297,"461 Rue Melrose Montreal",45.453817,-73.571188
8298,"8064-68, rue deLorimier Montreal",45.555183,-73.616388
8299,"7778-7782 Lajeunesse Montreal",45.542328,-73.623909
8300,"7281, 12e avenue Montreal",45.560433,-73.598698
8301,"3266, rue F�nelon Montreal",45.561380,-73.602370
8302,"3931 rue Belair Montreal",45.564479,-73.589392
8303,"8278 Rue St-Hubert Montreal",45.547151,-73.629075
8304,"8427, rue Oscar-Roland Montreal",45.554584,-73.626569
8305,"2335 Walkley Montreal",45.461933,-73.628534
8306,"16, rue Paiement Montreal",45.482608,-73.866530
8307,"315, 14 Avenue Montreal",45.571525,-73.622556
8308,"1 � 5-385, 9e Avenue Montreal",45.501689,-73.567256
8309,"569 Nicolet Montreal",45.544233,-73.536637
8310,"2407-2417 Avenue De La Salle Montreal",45.553807,-73.546432
8311,"2401 Desjardins Montreal",45.553218,-73.546888
8312,"2138, rue Darling Montreal",45.542948,-73.548486
8313,"1847-1855, rue Saint Germain Montreal",45.541379,-73.545563
8314,"2651 Rue Hochelaga Montreal",45.536451,-73.558140
8315,"2249 Rue De Chambly Montreal",45.546757,-73.547748
8316,"2195-2203 De Bordeaux Montreal",45.528757,-73.560305
8317,"10735, boulevard Saint-Vital Montreal",45.586336,-73.641970
8318,"1991/1999 Gilford Montreal",45.536154,-73.576704
8319,"5291, rue de Lanaudi�re Montreal",45.534589,-73.586320
8320,"4361-4369, rue Parthenais Montreal",45.535625,-73.569318
8321,"6020, 3e avenue Montreal",45.550052,-73.585687
8322,"4375, rue Bellechasse Montreal",45.564129,-73.573631
8323,"6226, 10e Avenue Montreal",45.553384,-73.583761
8324,"1857, rue Dandurand Montreal",45.539019,-73.585994
8325,"3321-3329 rue Dandurand Montreal",45.552690,-73.575968
8326,"7021-29, rue Drolet Montreal",45.536891,-73.613712
8327,"6870, 21 Ave Montreal",45.541864,-73.872648
8328,"5707 rue cartier Montreal",45.539990,-73.587387
8329,"5792, 2 ieme avenue Montreal",45.497880,-73.964887
8330,"1999 Dandurand Montreal",45.540120,-73.585065
8331,"684, rue Rochon Montreal",45.522446,-73.675841
8332,"9199 Rue P�rinault Montreal",45.599187,-73.606701
